train_loss,test_loss,lr,train_label_loss,test_label_loss,train_label_mae_raw,test_label_mae_raw
0.5657055016314045,0.48276647329330447,3.125e-05,0.00013405851814751984,0.00010878285465878434,0.012711821526833129,0.011292959935963154
0.5647793469134341,0.4559545874595642,3.125e-05,0.00012515627785116234,0.00011302688290015794,0.012262250872307949,0.01111796423792839
0.5631460795241795,0.44470577836036684,3.125e-05,0.00012124388111137858,7.987977405718994e-05,0.011998201652398606,0.010094306711107493
0.563228921943836,0.42382020354270933,3.125e-05,0.00012216306182953498,0.00013061428908258676,0.012115757514754038,0.012512730993330478
0.5623567958226364,0.4259362995624542,3.125e-05,0.00012204425999361058,0.00011436468048486859,0.012051608994226443,0.011697921343147755
0.5622760951519012,0.45857187509536745,3.125e-05,0.00012001893781907098,0.00011343427177052945,0.011919979597284887,0.011421486549079419
0.5618884312302879,0.47188566327095033,1.5625e-05,0.00011728574136622626,0.0001401879999320954,0.01188036689555712,0.013328502699732781
0.5602318935849694,0.4709635257720947,1.5625e-05,0.00011162395167865613,0.0001282769750105217,0.011531696979249462,0.013139963708817958
0.560441405250785,0.4279784381389618,1.5625e-05,0.00011101153150581482,9.858723205979913e-05,0.011449885779594103,0.011056223697960377
0.5601113147280189,0.45883392095565795,7.8125e-06,0.00010777940136332097,0.00012479285069275648,0.011331884525297733,0.012386327050626278
0.5594469442796172,0.46217259764671326,7.8125e-06,0.00010910678776801862,0.00010203809433733113,0.011337166128868467,0.0111149319447577
0.5596978192249041,0.4421484112739563,7.8125e-06,0.00011116836244224706,0.00014091374177951365,0.011420873485589296,0.013458818942308427
0.5588232037726413,0.43382537364959717,3.90625e-06,0.00010694409463488565,0.00010760291770566255,0.011288726404099987,0.011579973995685578
0.5597998365927278,0.4494127035140991,3.90625e-06,0.00010663376645864579,0.00011769169504987076,0.011249621953354792,0.012209136597812175
