train_loss,test_loss,lr,train_label_loss,test_label_loss,train_label_mae_raw,test_label_mae_raw
0.6743985836425525,0.5720596551895142,0.001,0.0008359891282370983,0.0008927132235839963,0.031832798603880275,0.033393065258860585
0.6668917730952917,0.5388487458229065,0.0005,0.000867307088350919,0.0007500145933590829,0.032694664072203505,0.031059394404292107
0.6310469538308261,0.4874632239341736,0.0005,0.00045303660108095685,0.0004199343151412904,0.023423170001151856,0.02328621707856655
0.6181788806165203,0.52589510679245,0.0005,0.00041218362719192057,0.0003852843889035285,0.022423982515596273,0.022445857524871826
0.6127786646398266,0.49420288801193235,0.0005,0.00036427063924349384,0.00026896033086813985,0.021117855386620157,0.01821925789117813
0.6081305296903246,0.5026240050792694,0.00025,0.0003423094730647647,0.0003659393812995404,0.020384186010263608,0.0209538996219635
0.591446385959561,0.5263617992401123,0.00025,0.00026427282512925693,0.00024974734988063573,0.017794997734802493,0.018262060917913915
0.5848116821117615,0.4728044092655182,0.00025,0.0002520262288894986,0.00019815304840449245,0.01742656035558059,0.015041259676218032
0.5814173445942696,0.4874604344367981,0.00025,0.0002463876066684953,0.00021108693727001082,0.017267476448140452,0.01562607688829303
0.5776522260033683,0.45433998107910156,0.00025,0.00023303353111586649,0.0002359499630983919,0.01667005288822765,0.017296769842505454
0.5757448967922939,0.4679083824157715,0.00025,0.0002274259283459808,0.0002846209041308612,0.016580569699113624,0.018374821171164513
0.5739026136612624,0.4467394232749939,0.00025,0.00021859471770552813,0.00019340048311278224,0.016236808925364794,0.015245009772479534
0.5719220547863607,0.4865480661392212,0.00025,0.00021343199093760713,0.00018740263767540454,0.01608022956931022,0.015069498121738434
0.5700476521186615,0.4485939025878906,0.00025,0.00020075532776307514,0.0001985727867577225,0.015601642393203599,0.015633973106741906
0.5682699399048023,0.4432024538516998,0.00025,0.00018817669168517539,0.00018095580453518777,0.015086403681655949,0.014610381610691548
0.5670305182424824,0.46342464089393615,0.00025,0.00018314649464576925,0.0001575000918819569,0.014888636909132258,0.01406739018857479
0.5646483335602149,0.451471608877182,0.00025,0.00018452048521447047,0.00016078542394097893,0.01498432257055734,0.01385500282049179
0.5633941553951649,0.4597198128700256,0.000125,0.00017297491616814062,0.00016712200595065952,0.014467727293501074,0.014859959855675698
0.5553022154261557,0.4785913109779358,0.000125,0.0001345296767886906,0.00015330482274293898,0.012722523809735025,0.013808099180459976
0.551186457443773,0.4703993141651154,0.000125,0.00012707892643304782,0.0001289954161620699,0.012371106962725687,0.012340407818555832
0.5492544579371977,0.4859273612499237,6.25e-05,0.00012221196080195677,0.00013597951328847557,0.012106808007098315,0.013025402650237083
0.5453348112909981,0.47209776043891905,6.25e-05,0.00010892682838132029,8.299081964651123e-05,0.011380393298740467,0.009677105024456978
0.5443196603086558,0.4968294560909271,6.25e-05,0.00010539826767301983,9.757955849636346e-05,0.011210367240513979,0.010891646705567836
0.5432934570178557,0.43901097774505615,6.25e-05,0.0001053013825542856,0.0001365543357678689,0.011175223265178082,0.01263994760811329
0.541155765230736,0.4430189311504364,6.25e-05,0.00010356799473075636,0.00010606605064822361,0.011015966639257548,0.010854772012680768
0.5414719903067257,0.45565265417099,6.25e-05,0.00010016275001781354,9.289985173381865e-05,0.01086957829094,0.010535777546465397
0.5410023874111389,0.4518241465091705,3.125e-05,9.951442926863779e-05,0.00010679779661586508,0.010865395752650298,0.011811441741883755
0.5388106072551748,0.46242048740386965,3.125e-05,9.233032661346912e-05,0.00011339151242282242,0.010410174047260473,0.01214152928441763
0.5373487315151129,0.45685839653015137,3.125e-05,8.827673640083181e-05,7.024250517133624e-05,0.010156250289337856,0.009080452658236027
0.5383796946386273,0.4462893605232239,1.5625e-05,8.793034395964926e-05,7.671633793506771e-05,0.010132267660450903,0.009443957079201936
0.5362510363037667,0.44963600039482116,1.5625e-05,8.892696322608357e-05,9.693214524304494e-05,0.010128121532688147,0.010912463255226611
0.5354453047339836,0.4360045790672302,1.5625e-05,8.323278821029653e-05,7.483676017727703e-05,0.00983467199996616,0.009514399617910386
0.5355571798059378,0.4655141830444336,1.5625e-05,8.445309876141221e-05,0.00011231107782805339,0.009892346803098917,0.011832144856452943
0.5346248362506374,0.472719806432724,1.5625e-05,8.366862217944083e-05,8.162041922332719e-05,0.009859909960121083,0.00986534934490919
0.5346527014220699,0.45490456819534303,7.8125e-06,8.327812267882028e-05,8.108664333121851e-05,0.009829205026578032,0.009978776425123214
0.5346689688020878,0.4555973172187805,7.8125e-06,8.259216372791568e-05,9.130754770012573e-05,0.00978055128335869,0.010156031139194966
0.5340919648663381,0.4614042639732361,7.8125e-06,8.160840516620226e-05,7.590106652060058e-05,0.009721907033595475,0.009517852216959
0.533983231595393,0.4495459794998169,3.90625e-06,7.82459737820318e-05,7.283112354343757e-05,0.009508699987062745,0.009173908457159995
0.5341346913509155,0.4686306595802307,3.90625e-06,7.904906992786146e-05,9.652115841163322e-05,0.009609915627417772,0.010926407389342785
0.5334210444367333,0.45228142142295835,3.90625e-06,7.78639050111635e-05,8.891329052858054e-05,0.00951008551251771,0.010213525407016278
0.5333249903796764,0.44931843876838684,1.953125e-06,7.847020432553803e-05,7.642484415555373e-05,0.009531415415551053,0.009640529192984105
0.533826927120766,0.45638179779052734,1.953125e-06,7.805101255614185e-05,8.438519871560857e-05,0.00948666914868472,0.01032902840524912
