,fold,smiles,pIC50
114,1,CC#CCc1cc2ccc1OC(=N)N[C@@H](c1cccc(OCC(F)F)c1)C2,6.3196297
115,1,CC#COC1=CC=CC(F)=CC2=NC1(c1cccnc1)C(=O)N2N,7.2846727
116,1,CC#COc1ccc(C2(c3ccc(OC(F)F)cc3)N=C(N)C(=N)N2)cc1F,7.637099
117,1,CC#Cc1c(F)cncc1C(C)c1cccc([C@@]2(c3ccc(C)cc3)N=C(N)N(C)C2=O)c1,7.534015
118,1,CC#Cc1cc(-c2cc(F)cc(OCC(F)(F)F)c2)cc([C@@]2(c3ccccc3)N=C(N)N(C)C2=O)c1,6.335326
119,1,CC#Cc1cc(C(=O)N=C(NC(O)C(O)CNC2CCCC2)c2cc(F)cc(F)c2)cc(-c2nccnc2F)c1,7.179568
120,1,CC#Cc1cc(C2(C3=CC(c4cccnc4)=C3)N=C(N)N(C)C2=O)ccc1C(C)(C)C,6.653623
121,1,CC#Cc1cc(F)cc(C(=O)NC(Cc2ccc(F)cc2)C(O)CNC2(c3ccc(F)c(OC)c3)CCCCC2)c1,7.5988636
122,1,CC#Cc1cc(N)cc(C(=O)NC(CCc2cc(F)cc(F)c2)C(=O)NC(CCc2ccccc2)C(=O)COC(C)C(C)NC(C)=O)c1,6.5197973
123,1,CC#Cc1ccc(-c2cccc(-c3cccc(C4(N)C(=O)N(C)C4=O)c3C#N)c2)cn1,8.019792
124,1,CC#Cc1ccc(-c2cccc(C3(CC)N=C(N)N(C)C3=O)c2)cn1,5.9955454
125,1,CC#Cc1ccc(C)c(Cc2ccc(C3(C4CCCC4)N=C(C4CCCCC4)N(N)C3=O)cc2)c1,8.745012
126,1,CC#Cc1ccc(C)cc1C[C@@]1(C)C(=O)N(C)C(N)=Nc2cc(OC(F)F)cc1c2,6.7897854
127,1,CC#Cc1ccc(C2(C(O)CNCc3cccc(C(C)(C)C)c3)CCCC2)c(C(C)(C)C)c1,5.8784094
128,1,CC#Cc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(=N)N2)cc1,7.1447525
129,1,CC#Cc1ccc(CNC[C@H](O)C(NC(C)=O)c2cc(Cc3ccccc3)cc(N(C)S(C)(=O)=O)c2)cc1,5.5778723
130,1,CC#Cc1ccc([C@@]2(c3cccc(C)c3)N=C(N)N(C)C(=O)C2=O)cc1,7.861766
131,1,CC#Cc1ccc([C@]2(Cc3cc(F)c(F)c(F)c3)N=C(N)N(C)C2=O)cc1F,8.299578
132,1,CC#Cc1ccc([C@]2(c3cccc(C#CCC)c3)N=C(N)N(C)C2=O)cc1,6.3305964
133,1,CC#Cc1cccc(-c2cc(C#CC)cc(C3(CC)C(F)N=C(N)N3CC)c2)c1,8.071074
134,1,CC#Cc1cccc(-c2ccc([C@]3(c4cccc(OC(F)F)c4)N=C(N)N(C)C3=O)cc2)c1,4.3925753
135,1,CC#Cc1cccc(-c2ccnc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1,8.236021
136,1,CC#Cc1cccc(-n2c(N)nc(C3=CC=C3Cl)c2O)c1,4.563255
137,1,CC#Cc1cccc(C(=O)N=c2nc3c(ccc2OC)C2C=C(c4cncc(F)c4)C=CC(=C2)N3OC)c1,7.2238235
138,1,CC#Cc1cccc(C(=O)NC(C)(CNc2ccncc2)C2(C)N=C(N)N(C)C2=O)c1,7.911532
139,1,CC#Cc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C2NC(c3ccccc3C(=O)N(C)C)C2=O)c1,6.2242374
140,1,CC#Cc1cccc(C(=O)NC2CCCC2NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c1,6.244007
141,1,CC#Cc1cccc(C(C)NC(C(=O)NC(O)Cc2cc(OC)cc(OC(F)(F)F)c2)c2ccc3cc2C(OC)=CC=CC=C3)c1,6.415616
142,1,CC#Cc1cccc(C(NC(CNCc2cccc(OC)c2)Cc2cc(F)cc(F)c2)NC(O)c2cccc(C)c2)c1,9.171335
143,1,CC#Cc1cccc(C2(NCC(O)C(Cc3ccc(F)c(F)c3)NC(C)=O)CC2)c1,7.229043
144,1,CC#Cc1cccc(C2(c3cccc(-c4ccc(C(C)(C)CC)cc4)c3)COC(=N)N2)c1,7.000205
145,1,CC#Cc1cccc(C2(c3cccc(-c4ccncc4)c3)N=C(N)N(C)C2=O)n1,7.559884
146,1,CC#Cc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,6.29428
147,1,CC#Cc1cccc(N2C(=O)C(C)(c3cccc(-c4cccc(F)c4)c3)N=C2N)c1,7.582041
148,1,CC#Cc1cccc(NC(C(=O)Nc2cccc(C(O)NC(C)(C)C(=O)CNCc3cccc(C(C)(C)C)c3)c2F)C(C)C)c1,7.988039
149,1,CC#Cc1cccc([C@@]2(Cc3ccc(N)c(OCCC)c3)N=C(N)N(C)C2=O)c1,7.226965
150,1,CC#Cc1cccc([C@@]2(O)N=C(N)CN(C)C2=O)c1,6.7229905
151,1,CC#Cc1cccc([C@@]2(c3cc(F)cc(CC(F)(F)F)c3)N=C(N)N(F)CC2=O)c1,7.653147
152,1,CC#Cc1cccc([C@@]2(c3ccc(-c4cncnc4)cc3)CCN(C)C(N)=N2)c1,6.755949
153,1,CC#Cc1cccc([C@@]2(c3cccc(OC(F)F)c3)N=C(N)N(C)C2=O)c1,7.4351807
154,1,CC#Cc1cccc([C@]2(c3ccc(Br)cc3)N=C(N)N(C)C2=O)c1,8.402571
155,1,CC#Cc1cccc2c1C=CC(c1ccc(OCC)cc1)=CC(C1(F)N=C(N)N1C)=C2OCC(F)F,6.606894
156,1,CC#Cc1ccccc1-c1ccc([C@]2(c3cccc(F)c3)N=C(N)N(C)C2=O)cc1,6.1823626
157,1,CC#Cc1ccccc1C1=CC([C@]2(c3ccc(F)c(F)c3)N=C(N)N(C)C2=O)=C1,7.61615
158,1,CC#Cc1cncc(C2(c3ccc(-c4cccc(F)c4)cc3)N=C(N)N(C)C2=O)c1,7.5217113
159,1,CC#Cc1cncc(Oc2ccccc2-c2cccc(C3=NC(F)(F)C(=O)N(C)N3)c2)c1,8.497767
160,1,CC#Cc1csc(C2=CC(CC(C)C3C(=O)N(C)C4(CCCCC4)C[N+]3(C)[O-])=C2)c1,7.2375755
161,1,CC(=N)N1C(N)=NC12C(F)=CC(Cc1cncnc1)=CC=Cc1cc2ccc1OC(F)F,6.322979
162,1,CC(=N)NC(Cc1cccc(CC(C)C(C)(C)C)c1)Cc1cc(O)cc(C(C)(C)C)c1,6.487757
163,1,CC(=N)NC(Cl)c1cccc(Cc2cc(F)cc(-c3cc(OC(F)F)ccc3C)c2)c1,6.641781
164,1,CC(=NC(=O)CC1C=CC=CCC(F)=C1)C(=O)NC(Cc1cc(F)cc(F)c1)[C@@H](O)[C@H](O)CNCc1ccc(C(C)C)cc1,6.4957743
165,1,CC(=NC(C)(C)Cc1cc(C)cc(C(=O)O)c1)C(C)NC1CCCCC1,7.759704
166,1,CC(=NC1(c2ccccc2)N=C(F)C(=N)N1)c1ccnc(-c2cc(F)ccc2F)c1,7.524576
167,1,CC(=NC1CCCCC1)C(C)N(Cc1cccc(Cl)c1)C(=O)O,6.7448683
168,1,CC(=NCC(=O)C1=CCCC(C(=O)N[C@H](F)[C@@H](C)Cc2ccccc2)=CN1S(C)(=O)=O)C(=O)NC(=O)CCc1ccccc1,7.2232375
169,1,CC(=NO)C(=O)C(C)[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(OC(C)C)c1,5.3119154
170,1,CC(=NO)NC(c1ccc(C(O)N(C)C(=O)NC(F)c2cc(F)cc(F)c2)cc1)C(F)Cc1cc(F)cc(F)c1,6.1526966
171,1,CC(=NO)S(=O)(=O)C[C@H]1CCO[C@H]([C@@H](O)NCc2cccc(C)c2)[C@@H](Cc2cc(F)c(F)c(OC(F)F)c2)[C@@H]1O,6.710614
172,1,CC(=NO)c1cc(C(=O)Nc2cc(C3CC(NC(C)CCc4cccc(F)c4)C(O)CN3)cc(C(C)(C)C)c2)cc(C(=O)N(C)S(C)(=O)=O)c1,6.9667726
173,1,CC(=NO)c1cccc(C(=O)NC(C)C[C@@H](NC(=O)c2ccccc2)c2ccccc2)c1,7.517133
174,1,CC(=NO)c1cccc(C(=O)NC(Nc2ccc(C(C)c3nc(N)c(=O)n(C)c3O)cc2)c2ccccc2)c1,7.105835
175,1,CC(=O)C(=NC(Cc1cc(F)cc(F)c1)C(Cc1ccccc1)NC[C@H](O)Cc1cccc(O)c1)c1ccc(O)[nH]1,6.614511
176,1,CC(=O)C(=O)C=C1CC=C(N2CCCCC2=O)C=C(C(O)CNCc2cccc(C(C)(C)C)c2)CC1,4.839155
177,1,CC(=O)C(=O)NC(Cc1cc(F)c(F)c(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)c2cccnc21,7.645631
178,1,CC(=O)C(=O)NC(Cc1ccc(O)cc1)C1CCCCCC(O)(c2cccc(C(C)(C)C)c2)NC1,6.4190664
179,1,CC(=O)C(=O)NC(Cc1ccccc1)c1cccc(C(=O)NC(N)Cc2cscn2)c1,5.9591227
180,1,CC(=O)C(C(=O)c1ccccc1)C(NC1(c2cc(F)cc(C(C)C)c2)CC(=O)N1)N(C)S(C)(=O)=O,6.4614487
181,1,CC(=O)C(C(O)NC(Cc1cc(F)cc(F)c1)C(O)CNCc1cccc(C(C)C)c1)N1CCCCC1,7.7307363
182,1,CC(=O)C(C)NC(=O)C(=O)NC(CCc1cc(F)cc(F)c1)C(O)CNC1(c2ccc(C(C)(C)C)cc2)CCCCC1,6.82744
183,1,CC(=O)C(C)NC(=O)C(NCc1cc(F)cc(F)c1)C(O)C(O)(F)CNCc1cccc(F)c1,7.295725
184,1,CC(=O)C(C)NC(Cc1cc(F)cc(F)c1)C(O)CNc1ccc(CC(C)(C)C)cc1C1CC1,7.1241474
185,1,CC(=O)C(C)Nc1ccc(C)c(CC(O)NC2CCCCC2)c1,4.992154
186,1,CC(=O)C(C)c1cccc(-c2nc(N)n(C)c2O)c1,6.774517
187,1,CC(=O)C(CC(O)C(Cc1cccc(F)c1)NCC=O)NC(=O)c1cc(N)cc(/C(C)=N\OCC(F)(F)F)c1,8.510384
188,1,CC(=O)C(Cc1ccccc1)C(Cc1ccccc1C(O)CNCc1ccccc1)NC(C(=O)O)C1CSCC(=O)CC(=O)C1,8.170026
189,1,CC(=O)C(NC(Cc1cc(F)cc(F)c1)C(O)CNCc1ccccc1)c1cc(F)cc(F)c1,6.9151106
190,1,CC(=O)C(NC(Cc1cc(F)cc(F)c1)C(O)CNCc1ccccc1)c1ccc(OCCF)cc1,6.5160575
191,1,CC(=O)C(NC(Cc1ccc(F)cc1)c1cc(O)cc(C(F)(F)F)c1)N[C@H]1C=CCC=CCC(=O)C=NC1,7.231438
192,1,CC(=O)C(NC(Cc1ccc(OC(C)(C)C)cc1)C(O)CNC1CCCC(O)CCC1)c1cc(C)cc(F)c1,6.5820303
193,1,CC(=O)C(NC(O)(Cc1cc(F)cc(F)c1)C(O)CNCC(Cc1cc(F)cc(F)c1)CC1CN(C)C1=O)c1ccccc1,6.870586
194,1,CC(=O)C(NC1CC(=O)C=C(F)CC(=NC(=O)c2cccc(C(C)(C)C)c2)C1)C(O)CNC1(Oc2cccc(F)c2)CCC1,8.431678
195,1,CC(=O)C(Nc1ccc(O)c(C(C)(C)C)c1)c1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)[C@H](O)CNCc2ccccc2)cc1,8.3805
196,1,CC(=O)C(O)CNC1CCC[SH](=O)(c2cc(OC(C)F)ccc2C(C)(C)C)C1,7.9978347
197,1,CC(=O)C(Oc1cc(F)cc(F)c1)C(O)CNC1CC[SH](=O)(c2cc(N)cc(F)c2)C1,8.520201
198,1,CC(=O)C1(N)CC(C(=O)NC(O)c2ccccc2)NC[C@@H](O)[C]1c1cccc(OC(F)F)c1,7.179942
199,1,CC(=O)C1(NCC(C)c2ccnc(C(O)NC(C)C)c2)CCCCCCc2cccc1c2,6.243207
200,1,CC(=O)C1=C2C=CC3CC(C(O)CNC4CCCC4)NC(=O)C4=CC=S(=O)(CC2)N(C)C(=CC=C4)C3=C1,8.460875
201,1,CC(=O)C1=CC(C(=O)N[C@@H](CNCc2ccccc2)[C@H](O)[C@@H](O)Cc2ccccc2)=CN(S(C)(=O)=O)C(C)=C1,6.607134
202,1,CC(=O)C1=CC(C2CCCC2)=CC=CC([C@]2(c3cccc(F)c3)N=C(N)N(C)C2=O)=C1,7.397339
203,1,CC(=O)C1=CC(F)=CC(N2CCCCCC2)=CC(F)=C[C@H]([C@H](O)CNCc2cccc(O)c2)N[C@H]1Cc1ccccc1,6.747081
204,1,CC(=O)C1=CC(F)=CC([C@@]2(c3cccc(F)c3)N=C(N)N(C)C2=O)=CC=C1,8.553019
205,1,CC(=O)C1=CC=C(F)CC(=O)C[C@@H](CNC[C@H](O)[C@H](O)C2CS(=O)(=O)C2)CC1=N,7.562083
206,1,CC(=O)C1=CC=NC=C(c2cc(F)cc([C@@]3(C)N=C(N)N(C)C3=O)c2)C=C1,7.4202514
207,1,CC(=O)C=C1C=CC=C(C(O)CNCc2ccc(=O)cc(C(F)(F)F)c2)CC(NC(=O)Cn2ccc(F)c2)NC(=O)C1,6.4319515
208,1,CC(=O)CC(C(Cc1cc(F)cc(F)c1)NCCC(Cc1ccccc1)C(O)CNC1(O)CCCC1)N(C)C,7.5391736
