smiles,pred_pIC50,target_pIC50,is_valid,canonical_smiles,murcko_scaffold_smiles,tanimoto_max_to_ref,diversity_score,abs_prediction_error
C#COc1cccc(-c2cccc(C3(c4ccc(C#C)cn4)N=C(N)N4CCCN=C43)c2)c1,8.760777,8.783377647399902,True,C#COc1cccc(-c2cccc(C3(c4ccc(C#C)cn4)N=C(N)N4CCCN=C43)c2)c1,C1=NC(c2cccc(-c3ccccc3)c2)(c2ccccn2)C2=NCCCN12,0.5064935,0.8372305319266378,0.022600647399903195
C#Cc1cc(-c2cncnc2)cc(C2CC2C2(C)N=C(N)N(C)CC2O)c1,5.387845,5.38786506652832,True,C#Cc1cc(-c2cncnc2)cc(C2CC2C2(C)N=C(N)N(C)CC2O)c1,C1=NC(C2CC2c2cccc(-c3cncnc3)c2)CCN1,0.35064936,0.8372305319266378,2.00665283198731e-05
C#Cc1cc(C)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,7.782077,7.780972480773926,True,C#Cc1cc(C)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,0.6885246,0.8372305319266378,0.001104519226074352
C#Cc1cc(C2(c3ccc(OC)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)ccc1C#N,8.292966,8.284151077270508,True,C#Cc1cc(C2(c3ccc(OC)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)ccc1C#N,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,0.6571429,0.8372305319266378,0.008814922729492025
C#Cc1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)C2=O)co1,6.8606052,6.864175796508789,True,C#Cc1cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)C2=O)co1,O=C1C=NC1(c1ccoc1)c1cccc(-c2cccnc2)c1,0.4852941,0.8372305319266378,0.0035705965087888814
C#Cc1cc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CCC)cc32)cc(-c2nccs2)c1,8.310774,8.312989234924316,True,C#Cc1cc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CCC)cc32)cc(-c2nccs2)c1,c1cc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc(-c2nccs2)c1,0.7244898,0.8372305319266378,0.0022152349243160785
C#Cc1cc(CC(NC(C)=O)C(O)CNC2CC3(CC3)Oc3ncc(CC(C)C)cc32)ccc1F,8.458113,8.475493431091309,True,C#Cc1cc(CC(NC(C)=O)C(O)CNC2CC3(CC3)Oc3ncc(CC(C)C)cc32)ccc1F,c1ccc(CCCCNC2CC3(CC3)Oc3ncccc32)cc1,0.7093023,0.8372305319266378,0.017380431091307713
C#Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(NCc2cccc(C(F)(F)F)c2)c1,8.859328,8.842374801635742,True,C#Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(NCc2cccc(C(F)(F)F)c2)c1,O=S1(=O)CC(Cc2cccc(NCc3ccccc3)c2)CC(NCc2ccccc2)C1,0.6567164,0.8372305319266378,0.01695319836425746
C#Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(OC)c1,6.7223997,6.6798014640808105,True,C#Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(OC)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,0.6984127,0.8372305319266378,0.042598235919189875
C#Cc1cc(CNC2CS(=O)(=O)CC(Cc3ccc(C(F)(F)F)c(OC(N)C(F)(F)F)c3)C2O)cc(OC(F)F)c1,9.305316,9.33676052093506,True,C#Cc1cc(CNC2CS(=O)(=O)CC(Cc3ccc(C(F)(F)F)c(OC(N)C(F)(F)F)c3)C2O)cc(OC(F)F)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,0.47826087,0.8372305319266378,0.03144452093506089
C#Cc1cc(Cl)cc(-c2cccc(C3(C)COC(=N)N3)c2)c1,5.85168,5.869787693023682,True,C#Cc1cc(Cl)cc(-c2cccc(C3(C)COC(=N)N3)c2)c1,N=C1NC(c2cccc(-c3ccccc3)c2)CO1,0.3188406,0.8372305319266378,0.018107693023681648
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2(c3cnn(CC(C)(C)C)c3)CCC2)c1,6.9743023,6.962117671966553,True,C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2(c3cnn(CC(C)(C)C)c3)CCC2)c1,c1ccc(CCCCNC2(c3cn[nH]c3)CCC2)cc1,0.8,0.8372305319266378,0.012184628033446998
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.6750135,7.687321662902832,True,C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8666667,0.8372305319266378,0.012308162902831654
C#Cc1cc(OC(F)(F)OCC)cc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)N(C)C3=O)c2)c1,9.356352,9.372482299804688,True,C#Cc1cc(OC(F)(F)OCC)cc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)N(C)C3=O)c2)c1,O=C(Nc1cccc(C2N=CNC2=O)c1)c1ccccc1,0.3655914,0.8372305319266378,0.016130299804688164
C#Cc1cc(OC)cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)c1,7.2091737,7.198836326599121,True,C#Cc1cc(OC)cc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,0.75384617,0.8372305319266378,0.010337373400878924
C#Cc1ccc(-c2ccc(C3CC3c3ccc(=O)n(C)c3)c(N)n2)cc1,5.504239,5.485925674438477,True,C#Cc1ccc(-c2ccc(C3CC3c3ccc(=O)n(C)c3)c(N)n2)cc1,O=c1ccc(C2CC2c2ccc(-c3ccccc3)nc2)c[nH]1,0.3857143,0.8372305319266378,0.01831332556152354
C#Cc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cn1,7.521117,7.540480613708496,True,C#Cc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cn1,O=C1NC=NC12CCOc1ccc(-c3cccnc3)cc12,0.7,0.8372305319266378,0.01936361370849582
C#Cc1ccc(C(=O)NC2(c3cccc(C)c3)N=C(N)OCC2(F)F)nn1,8.667329,8.684907913208008,True,C#Cc1ccc(C(=O)NC2(c3cccc(C)c3)N=C(N)OCC2(F)F)nn1,O=C(NC1(c2ccccc2)CCOC=N1)c1cccnn1,0.40243903,0.8372305319266378,0.017578913208007307
C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)COC(=N)N3)c2)cn1,7.823905,7.814340114593506,True,C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)COC(=N)N3)c2)cn1,N=C1NC(c2cccc(NC(=O)c3cccnc3)c2)CO1,0.46153846,0.8372305319266378,0.009564885406494028
C#Cc1ccc(C(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c(F)c1,9.867327,9.906576156616213,True,C#Cc1ccc(C(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c(F)c1,c1ccc(CCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.6666667,0.8372305319266378,0.0392491566162132
C#Cc1ccc(C2(c3cccc(-c4cn(CC(F)F)cn4)c3)N=C(N)OC2(F)F)cc1C(F)F,8.027279,8.025933265686035,True,C#Cc1ccc(C2(c3cccc(-c4cn(CC(F)F)cn4)c3)N=C(N)OC2(F)F)cc1C(F)F,C1=NC(c2ccccc2)(c2cccc(-c3c[nH]cn3)c2)CO1,0.2857143,0.8372305319266378,0.001345734313964897
C#Cc1ccc(CC(NC(=O)CC)C(O)CNC2CC3(CCC3)Oc3cnc(CC(C)(C)C)cc32)c(F)c1,8.541939,8.559527397155762,True,C#Cc1ccc(CC(NC(=O)CC)C(O)CNC2CC3(CCC3)Oc3cnc(CC(C)(C)C)cc32)c(F)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3cnccc32)cc1,0.6060606,0.8372305319266378,0.017588397155762436
C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CC3(CC3)Oc3ncc(CC(C)(C)C)cc32)nc1,7.3827085,7.371287822723389,True,C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CC3(CC3)Oc3ncc(CC(C)(C)C)cc32)nc1,c1ccc(CCCCNC2CC3(CC3)Oc3ncccc32)nc1,0.8192771,0.8372305319266378,0.011420677276611002
C#Cc1ccc(CC(NC(=O)c2cc(C(N)=NO)cc(C(C)C)c2)OC)cn1,9.876564,9.906576156616213,True,C#Cc1ccc(CC(NC(=O)c2cc(C(N)=NO)cc(C(C)C)c2)OC)cn1,O=C(NCCc1cccnc1)c1ccccc1,0.26415095,0.8372305319266378,0.030012156616212593
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,8.792047,8.800209045410156,True,C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.835443,0.8372305319266378,0.008162045410156082
C#Cc1ccc(CN2C(=O)[C@](c3cccc(F)c3)(C3CCCCC3)N=C2N)cc1,6.6796403,6.705515861511231,True,C#Cc1ccc(CN2C(=O)[C@](c3cccc(F)c3)(C3CCCCC3)N=C2N)cc1,O=C1N(Cc2ccccc2)C=NC1(c1ccccc1)C1CCCCC1,0.6451613,0.8372305319266378,0.025875561511231382
C#Cc1ccc(F)c(-c2cncc(C3(C)CC4(N=C(N)N(C)C4=O)Oc4ncc(CC(C)(C)C)cc43)c2)c1,8.97577,8.984596252441406,True,C#Cc1ccc(F)c(-c2cncc(C3(C)CC4(N=C(N)N(C)C4=O)Oc4ncc(CC(C)(C)C)cc43)c2)c1,O=C1NC=NC12CC(c1cncc(-c3ccccc3)c1)c1cccnc1O2,0.3617021,0.8372305319266378,0.008826252441405558
C#Cc1ccc(F)c(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,9.204092,9.241015434265137,True,C#Cc1ccc(F)c(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.84705883,0.8372305319266378,0.036923434265137445
C#Cc1ccc(F)cc1-c1cccc(C2(c3cccc(OCF)c3)N=C(N)N3CCCN=C32)c1,8.892752,8.914522171020508,True,C#Cc1ccc(F)cc1-c1cccc(C2(c3cccc(OCF)c3)N=C(N)N3CCCN=C32)c1,C1=NC(c2ccccc2)(c2cccc(-c3ccccc3)c2)C2=NCCCN12,0.53846157,0.8372305319266378,0.021770171020508045
C#Cc1cccc(-c2ccc(O)c(C3(c4ccc(C5CC5)nc4)N=C(N)N(C)C3=O)c2)c1,7.530913,7.491724014282227,True,C#Cc1cccc(-c2ccc(O)c(C3(c4ccc(C5CC5)nc4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1ccc(C2CC2)nc1)c1cccc(-c2ccccc2)c1,0.42105263,0.8372305319266378,0.039188985717773406
C#Cc1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C(C)(C)O3)c1,8.367013,8.348997116088867,True,C#Cc1cccc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C(C)(C)O3)c1,O=C1NC=NC12COc1ccc(-c3ccccc3)cc12,0.5692308,0.8372305319266378,0.018015883911132846
C#Cc1cccc(-c2cccc(C3(c4cccc(OC)c4)COC(=N)N3)c2)c1,5.384999,5.4058613777160645,True,C#Cc1cccc(-c2cccc(C3(c4cccc(OC)c4)COC(=N)N3)c2)c1,N=C1NC(c2ccccc2)(c2cccc(-c3ccccc3)c2)CO1,0.3846154,0.8372305319266378,0.020862377716064806
C#Cc1cccc(-c2cccc([C@@]3(c4ccnnc4)N=C(N)N(C)C3=O)c2)c1,7.975724,7.996246337890625,True,C#Cc1cccc(-c2cccc([C@@]3(c4ccnnc4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1ccnnc1)c1cccc(-c2ccccc2)c1,0.6440678,0.8372305319266378,0.02052233789062541
C#Cc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.7111845,7.690034866333008,True,C#Cc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,O=C(NC(CCNC1CC2(CCC2)Oc2ncccc21)Cc1ccccc1)c1ccccc1,0.7380952,0.8372305319266378,0.021149633666992074
C#Cc1cccc(C(NC(=O)COC)C(O)CNC2CNc3cnc(CC4CCCC4)c2c3)c1,8.171262,8.205412864685059,True,C#Cc1cccc(C(NC(=O)COC)C(O)CNC2CNc3cnc(CC4CCCC4)c2c3)c1,c1ccc(CCCNC2CNc3cnc(CC4CCCC4)c2c3)cc1,0.41509435,0.8372305319266378,0.034150864685058124
C#Cc1cccc(C(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,8.175789,8.207724571228027,True,C#Cc1cccc(C(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,c1ccc(CCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.6956522,0.8372305319266378,0.03193557122802737
C#Cc1cccc(C2(c3cc(OC)ccc3-c3cncnc3)CC(=O)C(=N)N2)c1,6.8600974,6.916340827941895,True,C#Cc1cccc(C2(c3cc(OC)ccc3-c3cncnc3)CC(=O)C(=N)N2)c1,N=C1NC(c2ccccc2)(c2ccccc2-c2cncnc2)CC1=O,0.33766234,0.8372305319266378,0.05624342794189552
C#Cc1cccc(CC(NC(=O)C(C)OC)C(O)CNC2(C)CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.296543,8.270966529846191,True,C#Cc1cccc(CC(NC(=O)C(C)OC)C(O)CNC2(C)CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.5979381,0.8372305319266378,0.025576470153808373
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.051727,8.073909759521484,True,C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCCC3)Oc3ncccc32)cc1,0.9746835,0.8372305319266378,0.02218275952148474
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CCC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.8770933,7.888657093048096,True,C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CCC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CCC3(CCC3)Oc3ncccc32)cc1,0.8915663,0.8372305319266378,0.011563793048095405
C#Cc1cccc(CC(NC(C)=O)C(O)CNC(Cc2cc(F)cc(F)c2)NC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.096307,8.096368789672852,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC(Cc2cc(F)cc(F)c2)NC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC(Cc2ccccc2)NC2CC3(CCC3)Oc3ncccc32)cc1,0.7032967,0.8372305319266378,6.178967285208614e-05
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,6.775776,6.766378402709961,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8414634,0.8372305319266378,0.00939759729003864
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)C)cc32)c1,6.702721,6.737959861755371,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.81333333,0.8372305319266378,0.03523886175537072
C#Cc1cccc(CC(NC(C)=O)C(O)CNc2cc(CC(C)(C)C)cc3c2OC3(CC2CC2)C(C)C)c1,8.5379505,8.550792694091797,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNc2cc(CC(C)(C)C)cc3c2OC3(CC2CC2)C(C)C)c1,c1ccc(CCCCNc2cccc3c2OC3CC2CC2)cc1,0.42857143,0.8372305319266378,0.012842194091795989
C#Cc1cccc(CCC(O)C(NC(C)=O)NC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.614731,8.603924751281738,True,C#Cc1cccc(CCC(O)C(NC(C)=O)NC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.6236559,0.8372305319266378,0.010806248718262523
C#Cc1cccc(CCCC(=O)NC(Cc2ccccc2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.2866206,7.354926109313965,True,C#Cc1cccc(CCCC(=O)NC(Cc2ccccc2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,O=C(CCCc1ccccc1)NC(CCNC1CC2(CCC2)Oc2ncccc21)Cc1ccccc1,0.78651685,0.8372305319266378,0.06830550931396484
C#Cc1cccc(CNC(NC(=O)Cn2cc(F)c3cnc(CC)cc32)C(O)CNCc2cccc(C(C)C)c2)c1,8.818412,8.834656715393066,True,C#Cc1cccc(CNC(NC(=O)Cn2cc(F)c3cnc(CC)cc32)C(O)CNCc2cccc(C(C)C)c2)c1,O=C(Cn1ccc2cnccc21)NC(CCNCc1ccccc1)NCc1ccccc1,0.30973452,0.8372305319266378,0.016244715393066045
C#Cc1cccc(COC2CC(C(CNC(=O)C(C)(C)C)C(O)NCc3cc(F)cc(F)c3)C2)c1,7.8176985,7.872004508972168,True,C#Cc1cccc(COC2CC(C(CNC(=O)C(C)(C)C)C(O)NCc3cc(F)cc(F)c3)C2)c1,c1ccc(CNCCC2CC(OCc3ccccc3)C2)cc1,0.31932774,0.8372305319266378,0.05430600897216831
C#Cc1ccccc1-c1cc(OC)cc(C2(c3cnn(CCCC)c3)N=C(N)N(C)C2=O)c1,8.039321,8.04516315460205,True,C#Cc1ccccc1-c1cc(OC)cc(C2(c3cnn(CCCC)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1cn[nH]c1)c1cccc(-c2ccccc2)c1,0.55128205,0.8372305319266378,0.005842154602051508
C#Cc1ccccc1-c1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,7.2829285,7.25503396987915,True,C#Cc1ccccc1-c1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,0.7258065,0.8372305319266378,0.027894530120849304
C#Cc1ccccc1C1(c2cccc(-c3cccnc3F)c2)N=C(N)N(C)C1=O,7.8684206,7.882837295532227,True,C#Cc1ccccc1C1(c2cccc(-c3cccnc3F)c2)N=C(N)N(C)C1=O,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,0.6935484,0.8372305319266378,0.014416695532226242
C#Cc1ccnc(-c2ccc(C3(c4cc(OC)cc(C(F)(F)F)c4)N=C(N)N(C)C3=O)cc2)c1,6.9720488,7.003436088562012,True,C#Cc1ccnc(-c2ccc(C3(c4cc(OC)cc(C(F)(F)F)c4)N=C(N)N(C)C3=O)cc2)c1,O=C1NC=NC1(c1ccccc1)c1ccc(-c2ccccn2)cc1,0.443038,0.8372305319266378,0.03138728856201212
C#Cc1ccnc(-c2ccccc2C2(c3cccc(OC)c3)N=C(N)N(C)C2=O)c1,8.206844,8.23414134979248,True,C#Cc1ccnc(-c2ccccc2C2(c3cccc(OC)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1ccccc1-c1ccccn1,0.5072464,0.8372305319266378,0.02729734979248022
C#Cc1ccncc1-c1cccc(C2(c3cccc(OC)c3)N=C(N)N3CCCN=C32)c1,5.8092046,5.7909088134765625,True,C#Cc1ccncc1-c1cccc(C2(c3cccc(OC)c3)N=C(N)N3CCCN=C32)c1,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C2=NCCCN12,0.64285713,0.8372305319266378,0.018295786523437663
C#Cc1cnc2c(c1)C(NCC(O)C(Cc1ccc(-c3nccs3)cc1)NC(C)=O)CC1(CCC1)O2,7.705378,7.709434986114502,True,C#Cc1cnc2c(c1)C(NCC(O)C(Cc1ccc(-c3nccs3)cc1)NC(C)=O)CC1(CCC1)O2,c1cnc2c(c1)C(NCCCCc1ccc(-c3nccs3)cc1)CC1(CCC1)O2,0.6966292,0.8372305319266378,0.004056986114502337
