smiles,pred_pIC50,target_pIC50,is_valid,canonical_smiles,murcko_scaffold_smiles,tanimoto_max_to_ref,diversity_score,abs_prediction_error
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,6.6037455,8.422021865844727,True,C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.835443,0.8384128336372888,1.818276365844727
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1F,7.625845,7.809976100921631,True,C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1F,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.84615386,0.8384128336372888,0.18413110092163087
C#Cc1ccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(Br)c3)C2O)cc1,6.1437764,6.709142684936523,True,C#Cc1ccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(Br)c3)C2O)cc1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,0.6764706,0.8384128336372888,0.5653662849365233
C#Cc1ccc(C[C@H](NC(=O)C2CCCC2)[C@@H](O)CNC2CC3(CCC3)OC3=CC=C32)cc1F,5.277002,7.999866485595703,True,C#Cc1ccc(C[C@H](NC(=O)C2CCCC2)[C@@H](O)CNC2CC3(CCC3)OC3=CC=C32)cc1F,O=C(NC(CCNC1CC2(CCC2)OC2=CC=C21)Cc1ccccc1)C1CCCC1,0.48,0.8384128336372888,2.7228644855957027
C#Cc1ccc(F)c(-c2cccc(C3(c4ccc(OC)cc4)N=C(N)N(C)C(N)=N3)c2)c1,8.511007,7.148524284362793,True,C#Cc1ccc(F)c(-c2cccc(C3(c4ccc(OC)cc4)N=C(N)N(C)C(N)=N3)c2)c1,C1=NC(c2ccccc2)(c2cccc(-c3ccccc3)c2)N=CN1,0.4722222,0.8384128336372888,1.3624827156372064
C#Cc1ccc(F)c(C(=O)Nc2cccc(C3(C)N=C(N)OCC3(F)F)c2)n1,8.360871,7.306663513183594,True,C#Cc1ccc(F)c(C(=O)Nc2cccc(C3(C)N=C(N)OCC3(F)F)c2)n1,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,0.5394737,0.8384128336372888,1.0542074868164057
C#Cc1ccc(NC(=O)c2cccc(C3(C)COC(=N)N3)c2)cc1,4.819405,5.044121265411377,True,C#Cc1ccc(NC(=O)c2cccc(C3(C)COC(=N)N3)c2)cc1,N=C1NC(c2cccc(C(=O)Nc3ccccc3)c2)CO1,0.33333334,0.8384128336372888,0.22471626541137724
C#Cc1ccc(O)cc1CC(NC(=O)COC)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,4.6100073,9.015539169311523,True,C#Cc1ccc(O)cc1CC(NC(=O)COC)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8,0.8384128336372888,4.405531869311523
C#Cc1cccc(-c2ccc(CC(NC(=O)COC)C(O)CNC3CC4(CCC4)Oc4ncc(CC(C)(C)C)cc43)cc2)c1,5.561461,9.039990425109863,True,C#Cc1cccc(-c2ccc(CC(NC(=O)COC)C(O)CNC3CC4(CCC4)Oc4ncc(CC(C)(C)C)cc43)cc2)c1,c1ccc(-c2ccc(CCCCNC3CC4(CCC4)Oc4ncccc43)cc2)cc1,0.872093,0.8384128336372888,3.478529425109863
C#Cc1cccc(-c2ccc3c(c2)C2(CC(N)N(C)C2=O)OC(C)O3)c1,8.076231,5.857944011688232,True,C#Cc1cccc(-c2ccc3c(c2)C2(CC(N)N(C)C2=O)OC(C)O3)c1,O=C1NCCC12OCOc1ccc(-c3ccccc3)cc12,0.33333334,0.8384128336372888,2.2182869883117675
C#Cc1cccc(-c2ccc3c(c2)OC(C)(C)CC2(C3)N=C(N)N(C)C2=O)c1,6.8450146,7.183753967285156,True,C#Cc1cccc(-c2ccc3c(c2)OC(C)(C)CC2(C3)N=C(N)N(C)C2=O)c1,O=C1NC=NC12CCOc1cc(-c3ccccc3)ccc1C2,0.5074627,0.8384128336372888,0.3387393672851564
C#Cc1cccc(-c2cccc(C3(c4cccnc4)CCOC(=N)N3)c2)c1,4.253439,6.1240339279174805,True,C#Cc1cccc(-c2cccc(C3(c4cccnc4)CCOC(=N)N3)c2)c1,N=C1NC(c2cccnc2)(c2cccc(-c3ccccc3)c2)CCO1,0.36764705,0.8384128336372888,1.8705949279174803
C#Cc1cccc(-c2cccc(C3(c4cnn(CCCCC)c4)N=C(N)N(C)C3=O)c2)c1,7.2672772,9.368660926818848,True,C#Cc1cccc(-c2cccc(C3(c4cnn(CCCCC)c4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1cn[nH]c1)c1cccc(-c2ccccc2)c1,0.71875,0.8384128336372888,2.101383726818848
C#Cc1cccc(-c2cscc2CC(=N)C(N=C2NC(C)(C)Cc3ccc(Cl)cc32)C(=O)O)c1,8.838568,6.0426530838012695,True,C#Cc1cccc(-c2cscc2CC(=N)C(N=C2NC(C)(C)Cc3ccc(Cl)cc32)C(=O)O)c1,N=C(CN=C1NCCc2ccccc21)Cc1cscc1-c1ccccc1,0.37634408,0.8384128336372888,2.795914916198731
C#Cc1cccc(C(=O)NC(CF)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,5.1003766,8.491565704345703,True,C#Cc1cccc(C(=O)NC(CF)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,O=C(NCCCNC1CC2(CCC2)Oc2ncccc21)c1ccccc1,0.7,0.8384128336372888,3.3911891043457034
C#Cc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,7.7372694,8.127225875854492,True,C#Cc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cncnc2)c1,0.6964286,0.8384128336372888,0.38995647585449245
C#Cc1cccc(CC(CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)C(Cc2ccccc2)NC(=O)OC)c1,7.8492165,7.333773136138916,True,C#Cc1cccc(CC(CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)C(Cc2ccccc2)NC(=O)OC)c1,c1ccc(CCC(CNC2CC3(CCC3)Oc3ncccc32)Cc2ccccc2)cc1,0.74444443,0.8384128336372888,0.5154433638610838
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)C)cc32)c1,6.7633214,8.609395980834961,True,C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8674699,0.8384128336372888,1.8460745808349612
C#Cc1cccc(CC(NC(C)=O)C(O)C(CNC2(c3nc(CC(C)(C)C)cs3)CC2)C(F)(F)F)c1,7.481862,6.260623455047607,True,C#Cc1cccc(CC(NC(C)=O)C(O)C(CNC2(c3nc(CC(C)(C)C)cs3)CC2)C(F)(F)F)c1,c1ccc(CCCCCNC2(c3nccs3)CC2)cc1,0.6,0.8384128336372888,1.2212385449523921
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(C(C)(C)C)cc32)c1,7.74181,6.9895429611206055,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(C(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.71590906,0.8384128336372888,0.7522670388793946
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,6.760575,8.132134437561035,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8414634,0.8384128336372888,1.371559437561035
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CCc3ncc(CC(C)(C)C)nc32)c1,7.6844487,8.146198272705078,True,C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CCc3ncc(CC(C)(C)C)nc32)c1,c1ccc(CCCCNC2CCc3nccnc32)cc1,0.5,0.8384128336372888,0.4617495727050782
C#Cc1cccc(CC(NC(C)=O)[C@H](O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.724375,8.616914749145508,True,C#Cc1cccc(CC(NC(C)=O)[C@H](O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,0.8414634,0.8384128336372888,0.8925397491455076
C#Cc1cccc([C@@]2(C)N=C(N)N(c3ccc(C)c(OC(F)(F)F)c3)C2=O)c1,8.959898,8.57188892364502,True,C#Cc1cccc([C@@]2(C)N=C(N)N(c3ccc(C)c(OC(F)(F)F)c3)C2=O)c1,O=C1C(c2ccccc2)N=CN1c1ccccc1,0.30588236,0.8384128336372888,0.3880090763549813
C#Cc1ccccc1-c1ccc(C2=CN3C(=O)CC4(CC4CCC(C)(C)O2)N=C3N)cc1,9.1665745,8.592753410339355,True,C#Cc1ccccc1-c1ccc(C2=CN3C(=O)CC4(CC4CCC(C)(C)O2)N=C3N)cc1,O=C1CC23CC2CCCOC(c2ccc(-c4ccccc4)cc2)=CN1C=N3,0.2840909,0.8384128336372888,0.5738210896606439
C#Cc1ccnc(-c2ccc3c(O)n(CC(C)C(=O)NCCC(C)(C)C)cc3c2)c1,6.160448,8.319857597351074,True,C#Cc1ccnc(-c2ccc3c(O)n(CC(C)C(=O)NCCC(C)(C)C)cc3c2)c1,c1ccc(-c2ccc3c[nH]cc3c2)nc1,0.3882353,0.8384128336372888,2.1594095973510745
C#Cc1ccnc(-c2ccc3c(c2)C2(CC(C)(C)CO3)N=C(N)N(C)C2=O)c1,5.8489203,6.611343860626221,True,C#Cc1ccnc(-c2ccc3c(c2)C2(CC(C)(C)CO3)N=C(N)N(C)C2=O)c1,O=C1NC=NC12CCCOc1ccc(-c3ccccn3)cc12,0.5072464,0.8384128336372888,0.7624235606262211
C#Cc1ccnc(C(=O)NC2=CC3(N=C(N)N(C)C3=O)C(F)=C(F)C=C2)c1,7.2627373,9.94503402709961,True,C#Cc1ccnc(C(=O)NC2=CC3(N=C(N)N(C)C3=O)C(F)=C(F)C=C2)c1,O=C(NC1=CC2(C=CC=C1)N=CNC2=O)c1ccccn1,0.3375,0.8384128336372888,2.682296727099609
C#Cc1cn(CC(=O)NC(=O)CCC(C)c2cc(Cl)cc(CN=C(C)N)c2)s1,5.1625323,6.977809429168701,True,C#Cc1cn(CC(=O)NC(=O)CCC(C)c2cc(Cl)cc(CN=C(C)N)c2)s1,O=C(CCCc1ccccc1)NC(=O)Cn1ccs1,0.29069766,0.8384128336372888,1.8152771291687015
C#Cc1cnc(C(=O)Nc2ccc(C3(C)COC(=N)N3)c(F)c2)nc1,6.6882005,7.6311354637146,True,C#Cc1cnc(C(=O)Nc2ccc(C3(C)COC(=N)N3)c(F)c2)nc1,N=C1NC(c2ccc(NC(=O)c3ncccn3)cc2)CO1,0.46753246,0.8384128336372888,0.9429349637145998
C#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(c4ccc(F)cc4)COC(=N)N3)c2)nc1,5.0424385,9.94503402709961,True,C#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(c4ccc(F)cc4)COC(=N)N3)c2)nc1,N=C1NC(c2ccccc2)(c2cccc(NC(=O)c3ncccn3)c2)CO1,0.44444445,0.8384128336372888,4.902595527099609
C#Cc1cnc2c(c1)OC1(CCC1)CCC2NCC(O)C(Cc1cc(F)cc(OC(F)(F)F)c1)NC(C)=O,6.045648,6.9685564041137695,True,C#Cc1cnc2c(c1)OC1(CCC1)CCC2NCC(O)C(Cc1cc(F)cc(OC(F)(F)F)c1)NC(C)=O,c1ccc(CCCCNC2CCC3(CCC3)Oc3cccnc32)cc1,0.51578945,0.8384128336372888,0.9229084041137696
C#Cc1cncc(C(=O)Nc2cccc(C3(C)N=C(N)N(C)C3=O)c2)c1,5.4598727,8.553866386413574,True,C#Cc1cncc(C(=O)Nc2cccc(C3(C)N=C(N)N(C)C3=O)c2)c1,O=C(Nc1cccc(C2N=CNC2=O)c1)c1cccnc1,0.61538464,0.8384128336372888,3.093993686413574
C#Cc1cncc(CCNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,6.9243255,7.984557151794434,True,C#Cc1cncc(CCNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCCc2cccnc2)C1,0.60240966,0.8384128336372888,1.0602316517944335
C#Cc1csc(C2(NC(C)=O)CCC(Oc3cc(C(C)(C)C)ccn3)C2)c1C(C)(C)C,7.478954,8.29532241821289,True,C#Cc1csc(C2(NC(C)=O)CCC(Oc3cc(C(C)(C)C)ccn3)C2)c1C(C)(C)C,c1ccc(OC2CCC(c3cccs3)C2)nc1,0.2967033,0.8384128336372888,0.8163684182128907
C#Cc1csc(C2CC(NCC(O)OCCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)(c3ccc(C(C)(C)C)cc3)CN2)c1,5.8478355,6.376909732818604,True,C#Cc1csc(C2CC(NCC(O)OCCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)(c3ccc(C(C)(C)C)cc3)CN2)c1,c1ccc(CCCCCOCCNC2(c3ccccc3)CNC(c3cccs3)C2)cc1,0.5,0.8384128336372888,0.529074232818604
C#Cc1cscc1CC(=O)N=C(N)NC(=O)Cn1cc(Cl)cc2cc(Cl)cc1-2,7.06211,8.208937644958496,True,C#Cc1cscc1CC(=O)N=C(N)NC(=O)Cn1cc(Cl)cc2cc(Cl)cc1-2,O=C(Cc1ccsc1)N=CNC(=O)Cn1cccc2cccc1-2,0.28089887,0.8384128336372888,1.1468276449584964
C#Cc1ncccc1-c1ccc(C2(c3ccncc3)N=C(N)N(C)C2=O)cc1,7.9275293,7.167424201965332,True,C#Cc1ncccc1-c1ccc(C2(c3ccncc3)N=C(N)N(C)C2=O)cc1,O=C1NC=NC1(c1ccncc1)c1ccc(-c2cccnc2)cc1,0.5882353,0.8384128336372888,0.7601050980346677
C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(C(F)F)c2)cc(N(C)S(C)(=O)=O)c1,6.2205267,5.532090187072754,True,C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(C(F)F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,0.7380952,0.8384128336372888,0.6884365129272458
C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2ccccc2)c2cc(F)ccc2F)cc(N(C)S(C)(=O)=O)c1,7.6034513,4.134593963623047,True,C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2ccccc2)c2cc(F)ccc2F)cc(N(C)S(C)(=O)=O)c1,O=C(NC(Cc1ccccc1)c1ccccc1)c1ccccc1,0.5060241,0.8384128336372888,3.468857336376953
