smiles,MW,LogP,TPSA
CC(=O)Nc1ccc2c(=O)c(c1)-n1c-2ccc(N)c1=O,269.080041212,0.7186999999999999,94.19
CC(=O)Nc1ccc2c(N)nc(Cc3ccc(F)cc3)n2c1C,312.13863938400004,2.913220000000001,72.42
CC(=O)Nc1ccccc1NC(=O)CC(=O)c1ccc(C)cc1,310.131742436,3.1649200000000013,75.27000000000001
CC(=O)Nc1ccccc1[C@H](C)C(=O)Nc1ccc(C(C)=O)cc1,324.14739249999997,3.589800000000002,75.27000000000001
CC(=O)Nc1sc2c(C=O)[n+](C)ccc2c1Cl,269.01460266009,2.1501,50.050000000000004
CC(=O)O/N=C(/C)c1cnc(Cc2ccc(Cl)cc2)o1,292.061469956,3.2059000000000015,64.69
CC(=O)OC(C)(C)Oc1ccc(C(=O)c2ccccc2)cc1,298.120509056,3.595600000000002,52.6
CC(=O)OC1=CC=c2c(C)ccc(C)c2=NC(=O)O1,259.084457896,1.25824,64.96
CC(=O)Oc1cc(NC(=O)N2CCCC2)cc(C)c1C(C)(C)O,320.173607248,2.7754200000000018,78.87
CC(=O)Oc1ccc(/C=N/c2sc3c(c2C#N)CCC3)cc1,310.077598688,3.784380000000003,62.449999999999996
CC(=O)Oc1ccc(N/C=C/c2ccc(C(=O)[O-])cc2)cc1,296.09283150791003,2.0582000000000003,78.46
CC(=O)Oc1ccc(NC(=O)c2ccc(C)cc2)cc1OC(C)=O,327.110672644,3.097920000000001,81.69999999999999
CC(=O)Oc1ccc(NC(=O)c2nccs2)cc1C(C)=O,304.051777864,2.5233000000000008,85.35999999999999
CC(=O)[C@@H](C)CC(=O)Nc1ccc(Br)cc1,283.020790788,3.0028000000000015,46.17
CC(=O)[C@@H]1CC(=O)N(c2ccccc2)C(=O)c2ccccc21,293.10519334,2.936300000000002,54.45
CC(=O)[C@@]1(C)Cc2nc(-c3cccs3)ccc2NC1=O,286.077598688,2.9000000000000012,59.06
CC(=O)[C@H](C)Oc1ccc(C(=O)NCc2ccccc2)cc1,297.136493468,2.972900000000001,55.400000000000006
CC(=O)c1c(C)cc2c(c1C(=O)NCCc1ccco1)CC2,297.136493468,2.861720000000001,59.31
CC(=O)c1c([O-])c2cc(C)cc(=O)oc-2c1[N+](=O)c1ccccc1,323.07937251600003,2.930320000000001,90.42000000000002
CC(=O)c1cc(Cl)c(N2CS[C@@H](C)CC2=O)cc1Cl,317.004405016,4.0119000000000025,37.38
CC(=O)c1ccc(C)c(O[C@@H](C)Oc2ccccc2)c1,270.12559443600003,4.001420000000003,35.53
CC(=O)c1ccc(CCC(=O)N2Cc3cc(F)ccc3O2)cc1O,329.106336212,3.002700000000002,66.84
CC(=O)c1ccc(Cl)cc1NC(=O)Cc1ccccc1,287.07130636799997,3.7238000000000024,46.17
CC(=O)c1ccc(NC(=O)CSc2cc(F)ccn2)cc1,304.06817687600005,3.1541000000000015,59.06
CC(=O)c1ccc(OCC(=O)N/N=C/c2ccncc2)cc1,297.11134134,1.8133000000000001,80.65
CC(=O)c1ccc([C@H]2N=C(C)SC2=S)o1,239.007470528,3.015900000000002,42.57
CC(=O)c1cccc([C@@H]2CC(c3ccc(I)cc3)=N2)n1,376.00726103600005,3.8229000000000033,42.32
CC(=O)c1ccccc1CN1N=C1C(=O)N/C=C/c1ccco1,309.11134134,2.3984000000000005,74.68
CC(=O)c1cccnc1NC(=O)/C=C/c1ccc2c(c1)OCC2,308.11609237199997,2.8710000000000013,68.29
CC(=O)c1ccsc1NC(=O)[C@H](C)Oc1ccc(F)cc1,307.06784252799997,3.495800000000002,55.400000000000006
CC(=O)c1sc(/C=N/c2ccc(F)cc2)cc1C#N,272.041962128,3.712080000000001,53.22
CC(=S)[C@@H](NC(=O)C([O-])=C1NC1=O)c1ccc(Cl)o1,298.98987899591003,0.1817999999999998,104.30999999999999
CC(C#N)c1ccc(NCC(=O)Nc2ccccc2)nc1,280.132411132,2.7592800000000013,77.81
CC(C(=S)Nc1ccc([N+](=O)[O-])cn1)N1CCC1,266.083746688,1.8233,71.3
CC(C)(O)C[C@H](O)CNC(C)(C)c1cc2ccccc2o1,291.18344366,2.779400000000001,65.63000000000001
CC(C)/C=N/C1=CC=C2C=C(C1)[C@@H]2CC(=O)NC(=O)c1ccco1,324.14739249999997,3.4231000000000016,71.67
CC(C)/C=N/c1ccccc1C(=O)NCc1ccco1,270.136827816,3.5679000000000025,54.6
CC(C)=NC(=O)C1CCN(c2ccc(C(C)(C)C)cc2)NC1,301.215412484,3.322400000000002,44.7
CC(C)C(=O)NNC(=O)C1CCN(c2ccccc2F)CC1,307.16960516399996,1.8454999999999995,61.440000000000005
CC(C)C(=O)Nc1ccc2c(c1)OCC[C@@H](C)S2,265.113649848,3.544200000000002,38.33
CC(C)C1=CC=C2N(C(=O)C=Cc3ccc(N(C)C)cc3)S2=[SH]1,346.117355324,3.266100000000003,23.32
CC(C)CN1S[C@@H](C(=O)Nc2ccc3c(c2)OCO3)C1=O,308.08307799199997,1.8687999999999996,67.87
CC(C)COc1cc2ccc1CC(C)(C)NC(=S)N2,278.145284324,3.342500000000002,33.29
CC(C)C[C@@H]1[CH]SN(C(=O)c2ccc(Cl)cc2)CC1,296.087587908,4.658190000000004,20.310000000000002
CC(C)Cc1ccc(/C=N/Oc2ccc(C=O)cc2)s1,287.097999784,4.172000000000003,38.66
CC(C)N1C[S@@H](C)c2cc(Cl)ccc2C1=O,257.064112812,3.151600000000002,20.310000000000002
CC(C)NC(=O)/C=C/c1ccc(NC(=O)Cc2ccccc2)o1,312.14739249999997,2.9986000000000015,71.34
CC(C)NS(=O)(=O)c1cc(Cl)ccc1Cl,266.988754952,2.6801000000000004,46.17
CC(C)OC(=O)c1ccc(N2C(=O)CCC2=O)cc1C(C)C,303.147058152,3.0286000000000017,63.68
CC(C)Oc1cc(C[C@H](C)O)c(Br)cc1-c1ccccc1,348.072492012,4.826600000000005,29.46
CC(C)Oc1ccc(C(=O)NCc2ccc(C(C)C)cc2)o1,301.167793596,4.120200000000003,51.47
CC(C)[C@H]1Cc2cc(N(C)C(F)(F)F)ccc2O1,259.118398792,3.6021000000000027,12.47
CC(C)[C@H]1Cc2cccc(S(=O)(=O)[O-])c2Cc2ccccc21,315.10603904791003,3.4772000000000025,57.2
CC(C)c1ccc(-n2sc3ccccc3c2=O)cc1,269.0874351,4.175600000000004,22.0
CC(C)c1ccc(NC(=O)C[C@H]2CC=C(Cl)C(=O)N2)cc1,306.113505528,3.149800000000001,58.2
CC(C)c1ccc(NC(=O)[C@H](O)c2ccc(Cl)cc2)cc1,303.10260649599996,4.135500000000003,49.33
CC(C)c1cccc(NC(=O)OC2(C)CC[C@@H](C)N2)c1,276.183778008,3.8466000000000022,50.36
CC(C)c1csc(NC(=O)CNc2ccccc2)n1,275.10923316400005,3.317100000000001,54.02
CC(C)c1ncccc1[C@H]1C(=O)Nc2ccc(Br)cc21,330.0367752,4.0515000000000025,41.99
CC(Cl)S(=O)(=O)c1cccc(Cl)c1,237.962205856,2.698500000000001,34.14
CC1(C)C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N1Cc1ccco1,330.137970688,2.728200000000001,62.550000000000004
CC1(C)OC(=O)N[C@H](c2ccccc2)CC1=O,233.10519334,2.2053000000000003,55.4
CC1(C)OCc2ccc(F)c(C(=O)c3ccc(F)cc3)c2C(=O)O1,332.08601536799995,3.6189000000000027,52.60000000000001
CC1(C)O[C@H](c2cc(N)cc(Cl)c2)Nc2ccccc21,288.102940844,4.298200000000002,47.28
CC1=C(C#N)C[C@@H](c2ccc(NC(=O)Nc3ccccc3)cc2)N1,318.148061196,4.162580000000002,76.95
CC1=C(C#N)SC(NC(=O)c2ccccc2)=CC(O)=N1,285.0571975920001,2.7161800000000014,85.48
CC1=C(C#N)[C@@H](c2cccc(C(=O)[O-])c2)C1=O,226.05096669591,0.55648,80.99000000000001
CC1=C(C(=O)C2=CC=C3N=CC=C32)C[C@H]1C(=O)CCl,273.05565630399997,2.5345000000000004,46.5
CC1=C(C(=O)NCc2ccccc2)C(C)=C1c1ccc(C)c(O)c1,319.157228912,4.120620000000004,49.33
CC1=C(C)C(C(=O)[O-])=C(C)C2=C(N1)N(C)[C@@H](C)CO2,263.14011604791,0.4694999999999998,64.63
CC1=C(C)O[C@H](CC(=O)Nc2ccc(Cl)c(Cl)c2)C1,299.04798408,4.4048000000000025,38.33
CC1=C(Nc2ccc(OC(=O)NCc3ccco3)cc2)N=C1,297.11134134,3.296000000000001,75.86
CC1=C(OC(=O)c2cccnc2N(C)C)[C@H](C(=O)[O-])C1,275.10373053991003,0.34819999999999984,82.56
CC1=C(c2ccccc2O)NC(=O)N[C@H]1c1ccc(Cl)cc1,314.0822054,3.830700000000002,61.36
CC1=C(c2ccco2)NC(=O)N[C@@H]1Cc1ccccc1[N+](=O)[O-],313.10625596,2.842900000000001,97.41
CC1=C2OC(=C(C#N)C=C1)[C@H]2CSc1ccccc1C(=O)[O-],310.05433782391,2.4100800000000007,73.15
CC1=CC(C(=O)N2CCO[C@H](C)C(=O)N(c3ccc(F)cc3)C2)=C1,330.13797068800005,2.2498000000000005,49.85
CC1=CC(C)=NC2=C3C=C(C=CC(c4ccccc4)=N3)CN1C2=O,315.137162164,3.4040000000000026,45.03
CC1=CC(Cl)=CC(NCc2ccccc2Br)=NN1,324.9981371960001,3.481900000000002,36.42
CC1=CC(NC(=S)NC(=O)c2cccc(Cl)c2)=NNC(C)=C1,334.06550978000007,2.711100000000001,65.52
CC1=CC(c2ccccc2)=C(C#N)N2C(=C1)OC(=O)C[C@@H]2C,292.12117775200005,3.359980000000002,53.330000000000005
CC1=CC2=NC(Sc3cc(Cl)ccc3N)=NC2=C1,275.028396,3.668700000000002,50.739999999999995
CC1=CC=C(C(=O)c2ccccc2C)NC(=O)[C@@H](N)c2ccccc21,332.15247788,3.2947200000000025,72.19
CC1=CC=C2C[C@H](CCCN(C(=O)C(C)C)C=C1)C2=O,273.172878976,3.2402000000000024,37.38
CC1=CC=C2NC(C)=C2N(C)c2ncccc21,225.12659748,2.6533000000000007,28.160000000000004
CC1=CC=C2N[C@@H](Cc3ccc(O)cc3)C(=O)C2=CC1,267.125928784,2.6359000000000004,49.33
CC1=CC=C2OC(=O)C(=C1c1cccnc1)NC(=S)N[C@@H]2C,313.0884977200001,2.0458999999999996,63.25
CC1=CNN=C(CC(=O)N2CCc3ccccc3C2)C=C1,281.152812228,2.3806000000000003,44.7
CC1=C[C@@H](C)C(CCC(=O)NCc2ccc(Cl)nn2)=N1,292.109088844,2.520900000000001,67.24000000000001
CC1=C[C@H](c2ccccc2)C(=O)NOC(=O)C2=CC=C(C2)N1,296.116092372,2.0656,67.42999999999999
CC1=NC(c2ccc(CC#N)cc2NCc2cccs2)=N1,294.093917448,3.6048800000000023,60.54
CC1=NN(C(=O)COc2ccc(O)cc2)[C@H]1c1ccc(Cl)cc1,330.07712002,3.3838000000000026,62.13000000000001
CC1=NN([C@H]2COC(=O)N(Cc3ccc(C)cc3)C2=S)CC1,317.119797848,2.724820000000001,45.14
CC1=NN=C(SCC(=O)Nc2ccccc2C)N(C)C(N)=C1,317.13103122800004,2.14412,83.08
CC1=NN[C@H](C(=O)c2ccccc2)C(=O)CCC1=S,274.077598688,1.9362000000000001,58.53
CC1CCN(c2ccc(C(=O)NCc3ccco3)cc2)CC1,298.168127944,3.4459000000000026,45.480000000000004
CC1CCN(c2ccccc2)[C@H](NCc2ccccc2)C1,280.193948768,4.038800000000003,15.27
CC1CN(c2ccc(=O)c3ccccc3n2)C1,226.110613068,2.0511,33.2
CCC(=O)/C=C/c1nc2cccc(C)c2nc1I,352.00726103600005,3.535120000000002,42.85
CCC(=O)C[C@@]1(C)[C@H](c2ccccc2)N1C(=O)c1ccccc1OC,337.167793596,4.0202000000000035,46.379999999999995
CCC(=O)N/N=C/c1ccc(C)c(OCc2cccnc2)c1,297.14772684800005,2.8291200000000014,63.58
CCC(=O)NC1=NC(C(=O)Nc2ccc(F)cc2)=S1C,295.079075908,1.6885999999999994,70.56
CCC(=O)N[C@H](c1ccc(C)c(C)c1)S(C)(=O)=O,269.108564468,1.87284,63.24
CCC(=O)Nc1ccc(C(=O)Oc2ccccc2)nc1C,284.116092372,2.957720000000001,68.29
CCC(=O)Nc1scc(-c2ccc(CC)nc2)c1C(N)=O,303.104147784,2.8199000000000005,85.08000000000001
CCC(=O)OCc1cc(NC(=O)c2ccco2)cc(OC)c1C,317.12632270800003,3.302120000000002,77.77
CCC(=O)OCc1ccc2c(n1)N2C(=O)C[C@@H](C)c1cccnc1,325.1426414680001,3.101700000000002,72.16
CCC(=O)Oc1cc(NC(=O)c2ccco2)c(C)cc1CC,301.131408088,3.7181200000000025,68.53999999999999
CCC(=O)c1cc(Br)nc(Nc2ccc(F)cc2)c1,322.011703324,4.3195000000000014,41.99
CCC(=O)c1ccc(OC)c(-c2ccc3c(c2)OCCC3)c1,296.14124449999997,4.279900000000003,35.53
CCC(=O)c1nc(-c2ccc(OC)cc2)nn2cc(Cl)cc12,315.077454368,3.6510000000000025,56.489999999999995
CCC(=O)n1nc(-c2ccc(OC)cc2)c2cc(F)ccc21,298.11175594,3.901200000000003,44.120000000000005
CCC(C)c1ccc(S(=O)(=O)N2CC[C@H](C)O2)cc1,283.124214532,2.914600000000002,46.61
CCC1=C(C(=O)Oc2cccc([N+](=O)[O-])c2C)C=C1C,273.10010796,3.475120000000002,69.44
CCC1=CC(=O)C(C(=O)C2CC(C)(O)c3ccccc32)=C1,282.125594436,2.796000000000001,54.37
CCC1=CC(C(=O)Nc2c(C)cccc2OC)=CC=NN1,285.147726848,2.7514200000000004,62.72
CCC1=CC(CNC(=O)C[C@H](O)c2ccc(F)cc2)=C1,275.132157036,2.641800000000001,49.33
CCC1=NN=C(c2ccco2)[C@H](c2ccccc2Cl)C1=O,300.066555336,3.854600000000003,54.93
CCCC(=O)N1CCC(c2cc(F)ccc2OC)=N1,264.127406004,2.570800000000001,41.900000000000006
CCCC(=O)N1c2c(ncn2C)S[C@H]1c1ccc(NC)cc1C,330.151432324,3.7078200000000026,50.160000000000004
CCCC(=O)Nc1ccc(C=O)cc1SCC,251.097999784,3.349700000000002,46.17
CCCC(=O)Oc1ccc(NC(=O)CS)nc1N,269.08341234,1.2375999999999998,94.30999999999999
CCCC1=CC=C2C[C@@H](C1)N(C(=O)c1cc(C)ccc1C)C2=O,309.17287897600005,4.101140000000004,37.38
CCCN(CC)C(=O)/C=C/c1ccc([N+](=O)[O-])c(O)c1,278.126657056,2.5721000000000007,83.68
CCC[C@H](C)COc1ccc(-n2oc3ccccc3c2=O)cc1,311.152143532,4.398700000000004,44.370000000000005
CCC[C@H](C)NC(=O)C(=O)Nc1ccc(Cl)cc1,268.097855464,2.5833000000000004,58.2
CCN(C)C(=O)[C@@H]1CC(c2ccc(C)cc2)=NC1=S,274.113984196,2.609720000000001,32.67
CCN(C)c1ccc(NS(=O)(=O)Cc2ccccc2C)cc1,318.140198944,3.3930200000000017,49.410000000000004
CCN(C)c1nc(/C=C/c2ccc(OC)cc2)cs1,274.113984196,3.7782000000000027,25.360000000000003
CCN(C)c1nc(OC)c(OC)c2c1N[C@H](C)Cc1ccccc1-2,327.19467704,3.578400000000002,46.620000000000005
CCN(CC)C1=C(C)[C@@H](c2ccc(Cl)c(Cl)c2)N1O,300.07961855599996,4.312600000000004,26.71
CCN(Cc1ccc(C(=O)NCc2ccccc2C)o1)C(C)C,314.199428072,3.748320000000003,45.480000000000004
CCN(c1ccc(NC(=O)[C@@H]2CCCO2)cc1)c1ccco1,300.14739249999997,3.555100000000002,54.71000000000001
CCN1C(=O)C=C1C(=Nc1ccc(Cl)cc1)C(C)(C)[N+](=O)[O-],321.088019052,3.2138000000000018,75.81
CCN1C=C(C(=O)c2ccccc2)SC(NC(=O)CCl)=N1,323.04952536800005,2.4054,61.77
CCN1C=CC2=NC(=N1)C(/C=C/c1ccc(O)cc1)=C2,265.1215121,2.9491000000000014,48.19
CCN1CC2=NN(c3ccc(F)c(F)c3)[C@H](C)C(=C2)C1=O,291.11831854,2.317800000000001,35.91
CCN1NN(c2cccc(F)c2)[C@H](Cc2ccccc2)C1=O,299.143390416,2.5251,35.580000000000005
CCNC(=O)Cc1ccccc1/C=N/n1cccc1C,269.152812228,2.3573200000000005,46.39
CCNC(=O)c1ccc2nccc(Sc3ccccc3)c2c1,308.098334132,4.135700000000003,41.99
CCNS(=O)(=O)c1ccc2c(c1)=NC=CC(C)=CC=2C,290.108898816,1.2486000000000002,58.53
CCNc1cc(C(=O)CCl)nc(-c2ccccc2)n1,275.082539748,2.996900000000001,54.88
CCNc1cc(C)c2c(c1)C([C@@H]1CC(C)(Cl)OC1=O)=N2,292.097855464,3.379120000000002,50.690000000000005
CCNc1cc(CC(C)C)cc(/C=C(\[O-])Cc2ccco2)n1,299.17650155591,3.248800000000001,61.120000000000005
CCNc1ccc(C(=O)CC(=O)c2ccc(C)cc2)cc1,281.14157884800005,3.882520000000002,46.17
CCNc1ccc(C)c(C[NH2+]CCc2ccccc2)c1C=O,297.19613984009,2.54542,45.71
CCNc1ccc2ccc(S(=O)(=O)[C@@H](C)OCC)c(C)c2c1,321.139864596,3.736220000000003,55.400000000000006
CCOC(=O)C1(C)Sc2ccc(c(=O)cc2)CC1(F)F,300.063171748,2.652100000000001,43.370000000000005
CCOC(=O)C1=C(/C=C/c2ccc([N+](=O)[O-])c(OC)c2)C=C1C,315.11067264400003,3.436200000000002,78.67
CCOC(=O)C1=C(C)OC(N)=C(C)[C@H](c2cccs2)C1,293.108564468,3.279300000000002,61.55
CCOC(=O)C1=C(N)C[C@H](c2ccc(Cl)cc2)N1,266.0822054,2.1078,64.35
CCOC(=O)C1=C(NCc2ccc(Cl)cc2)N=C1OC,294.07712002,2.2628000000000004,59.92
CCOC(=O)C1=C(SCc2ccco2)[C@H]1c1ccccc1,300.082015372,4.127400000000003,39.44
CCOC(=O)C1=C([C@@H](SCC(N)=O)c2ccccc2)C=C1C,317.108564468,2.7658000000000014,69.39
CCOC(=O)C1=C([N-]Cc2ccc(C)cc2)C=C1[N+](=O)[O-],287.10373053991003,2.860120000000001,83.54
CCOC(=O)C1=C[N+](C)=C2C=C(OC)C=C1NCCC2,277.15466895209,1.3278999999999996,50.57000000000001
CCOC(=O)C1C=C/C(=N\NC(C)=O)N(c2ccccc2)CC1,315.158291532,2.0818000000000003,71.0
CCOC(=O)CSC1=C(C)NC(=O)C=CC=C1[N+](=O)[O-],298.062342548,1.3607999999999998,98.53999999999999
CCOC(=O)CSC1=NC(C)=Nc2ccc(OC)cc2O1,308.08307799199997,2.7898000000000014,69.48
CCOC(=O)N1C2=NC(c3ccccc3Cl)=C2C1C,276.066555336,3.323800000000002,41.9
CCOC(=O)N1C=CC(=O)N(c2ccc(C)cc2)CC1,274.131742436,2.3138199999999998,49.85
CCOC(=O)N1CC(c2ccccc2)=NC(c2ccc(C)c(O)c2)=N1,337.142641468,3.323620000000002,74.49
CCOC(=O)N1CCC(C)(c2ncco2)[C@@H]1c1ccccc1,300.1473925,3.5358000000000027,55.57
CCOC(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1C,310.108420148,2.642800000000001,49.85
CCOC(=O)N1CCN(Cc2cccs2)C1=O,254.072513308,2.1422,49.85
CCOC(=O)N1N=C2C1=CC=COC2(O)c1ccccc1C,300.111006992,2.39602,71.36
CCOC(=O)N1N[C@H](C(=O)c2ccccc2F)CCS1,298.07874156,2.3920000000000003,58.64
CCOC(=O)Nc1cc(C#N)cc(=O)n1Cc1ccc(Cl)cc1,331.072368988,2.9900800000000016,84.12
CCOC(=O)Nc1cc2c(oc1=O)=C(c1ccc(C)cc1)C=2N,312.11100699199994,0.79612,94.56
CCOC(=O)Nc1nc2cccc([C@H](C)O)c2s1,266.072513308,2.9180000000000015,71.45
CCOC(=O)[C@@H]1CC=C(C)N1c1ccc(Cl)cc1,265.086956432,3.385600000000002,29.54
CCOC(=O)[C@@]1(C)OC(c2ccc(Cl)cc2)=N[C@H]1C,281.081871052,2.8271000000000015,47.89
CCOC(=O)[C@H](C)[C@@H]([NH2+])c1ccc(OC)c(Cl)c1,271.09697253609,1.6165999999999998,60.83
CCOC(=O)[C@H]1CCc2c(N)cc(I)cc21,331.00692668799996,2.4663000000000004,52.32
CCOC(=O)c1c(C(=O)N(CC)CC)sc2c1CC2,281.108564468,2.5054000000000007,46.61
CCOC(=O)c1c(Cl)cccc1NC(=O)CC(C)(C)C,297.11317118,3.8914000000000026,55.4
CCOC(=O)c1cc(C)n(/C=C/NC(=O)Nc2cccc(C)c2)c1,327.158291532,3.5315400000000015,72.36
