,smiles,pIC50
33,CCCCCS(=O)(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)c1,5.7447276
34,CC(NC(=O)c1cc(-c2nc(C(C)(N)Cc3ccccc3)no2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.7375488
35,Cn1c(N)nc(CCc2cccc(-c3ccccc3)c2)cc1=O,5.1870866
36,COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1,5.3767509
37,N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1,6.221849
38,CCn1cc2c3c(cc(C(=O)NC(Cc4ccccc4)C(=O)CNC4CCOCC4)cc31)N(C)S(=O)(=O)CC2,7.8860564
39,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,7.6382723
40,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,7.3279023
41,CC1CC2(CCN1Cc1cccc(OC3CCCC3)c1)CNS(=O)(=O)N2c1cccc(F)c1,4.9586072
42,Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)N[C@@H]3CCOC(C)(C)C3)cc2c1,9.1549015
43,COCC(=O)NC(Cc1cccc(-c2ncco2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.0177288
44,COc1ccc(Cc2cccc([C@@]3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1,5.1487417
45,NC1=N[C@](c2ccccc2)(c2cccc(Cc3ccccc3)c2)C2=NCCCN12,5.2757239
46,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,7.5686364
47,CN1C(=O)C(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N,6.4202166
48,Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1NS(C)(=O)=O,4.6197886
49,CCn1cnc2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)CNCc3cccc(C(F)(F)F)c3)cc21,7.7212462
50,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1OC1CCCC1,7.154902
51,CN1C(=O)C[C@@](C)(CCc2ccccc2)N=C1N,4.3829994
52,CN1C(=O)C[C@](C)(CCc2ccccc2)N=C1N,3.6989701
53,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CCOCC2)cc2c1CCCS(=O)(=O)N2C,6.7212462
54,CCCCNC(=O)C(C)CC(O)C(Cc1ccccc1)NC(=O)C1CCCC(C(NC(C)=O)C(C)C)C1,6.09691
55,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@H](C(C)(C)NC(C)=O)C1,5.4317985
56,COc1cccc(-c2cccc([C@@]3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1F,7.3899999
57,CCCOc1ccc(-c2csc(-c3ccccc3Cl)c2CC(=O)NC(=N)N)cc1,6.2291479
58,CC(C)(C)Cc1cnc2c(c1)C(NCC(O)C(Cc1cccc(-c3nccs3)c1)NC(=O)C1CCCO1)CC1(CCC1)O2,8.2006598
59,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(C(C)(C)C)ncn2)CCCCC1,5.6143937
60,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)CNCc4cccc(OC)c4)cc13)N(C)S(=O)(=O)C2,8.0969105
61,O=C(OCc1ccc(Br)cc1)C1CC2(CN1)C(=O)Nc1ccccc12,4.5301781
62,CC(C)c1cccc(CNCC(O)C2COC/C=C\CCN(C)C(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,8.124939
63,COc1ccc([C@@]2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,5.1023731
64,CC(=O)N[C@]1(CC(C)C)CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)C1=O,8.0969095
65,CC(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CCCC(C(C)(C)N3CCCC3=O)C2)c1,7.6020598
66,Cc1cccc(-c2ccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)cc2)c1,4.767004
67,NC1=N[C@@]2(c3cccc(-c4cncc(Cl)c4)c3)CCCC[C@H]2O1,4.9281178
68,COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1,4.6020598
69,CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N,7.318759
70,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(C)(CC3CCCCC3)C2=O)cc1,5.3010302
71,CN1C(=N)NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C1=O,6.2757239
72,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc(C(=O)NC(C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,8.7447271
73,CC(C)C[C@@]1(C)NC(=N)N(Cc2ccc(CNC(=O)Nc3ccc(C#N)cc3)cc2)C1=O,5.154902
74,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCCCCCCC(=O)N[C@@H](C)C(=O)N1,6.2291479
75,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cc[nH]n2)C(=O)O)=N1,5.8996296
76,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCCC1CCNC1,3.352617
77,CC(NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(C2CCCCC2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,6.5228786
78,NC1=N[C@@]2(c3cccc(-c4cncnc4)c3)CCOC[C@H]2O1,4.0030508
79,COc1ccc([C@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C,6.7695513
80,CN1C(=O)[C@@](c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N,5.8153086
81,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,7.8860564
82,CCCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,6.2182446
83,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccnc4F)cc32)N=C1N,7.5228786
84,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,7.5228786
85,CN1C(=O)CC(C)(C2CC2c2cccc(-c3cccs3)c2)N=C1N,5.2146702
86,CC(NC(=O)c1cc(OCCC(N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.1518106
87,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C(F)=C\C3CC3)c2)N=C1N,7.6989698
88,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCC)CCN2)c1,8.1549015
89,C/C=C\C=C\C[C@H]1CCN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C)cc(C(=O)N(CCC)CCC)c2)C1,7.8538718
90,CN1C(=O)C(c2ccccc2)(c2ccncc2)N=C1N,5.5718651
91,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CCCCC3)c2)CCCCC1,5.0
92,COc1ccc(C2(c3cccc(-c4cncnc4)c3)COC(N)=N2)cc1,4.9430952
93,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCNC(=O)C1,7.7447276
94,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cncc(C#N)c2)cc(N2CCCCS2(=O)=O)c1,7.3979402
95,CC1(C)Cc2ccccc2/C(=N/[C@@H](Cc2ccccc2)C(=O)O)N1,4.5654311
96,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,6.070581
97,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CCc2n[nH]cc2C1,7.9208188
98,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-c3ccco3)c2)CCCCC1,5.9586072
99,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C,7.1051302
100,CN(Cc1cccc(CCc2cccnc2N)c1)Cc1ccco1,3.6020601
101,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-n3cccn3)c2)CCCOC1,6.5686364
102,O=C(C1CNCC1c1ccccc1Br)N1CCOCC1c1ccccc1,4.3279023
103,O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1)c1cc(N2CCCC2=O)c(=O)n(C2CCCC2)c1,7.1191864
104,CC1CC2(CCN1Cc1cccc(-c3ccccc3Cl)c1)CNS(=O)(=O)N2c1cccc(F)c1,5.7695513
105,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2(c3cccc(CC)c3)CC2)c2cccnc21,7.0915151
106,CC(=O)NC(Cc1ccc2c(c1)OCCO2)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.642065
107,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)c1,8.5228786
108,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(CCc2ccccc2)N2CCC(CC3CC3)(NC(C)=O)C2=O)c1,7.9586072
109,CCC[C@H]1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(OC)c2)=CN(CC(=O)OC(C)C)C=C1C(=O)N[C@H](C)c1ccccc1,4.5058455
110,COc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,5.3372421
111,CCCc1n[nH]c2ccc(CC3CS(=O)(=O)CC(NCc4cccc(C(C)(C)C)c4)C3O)cc12,6.6575775
112,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc4[nH]ncc4c3)C2O)c1,5.8386321
113,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(CC(C)(C)C)c[n+]([O-])c2)CC1,6.1426673
114,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CCCO3)c2)CC1,6.2365718
115,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3(C)CCCO3)c2)CC1,6.2365718
116,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CCOC3)c2)CCCCC1,7.0555172
117,CO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.2596369
118,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N,6.6020598
119,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c4c(c3)C3(CCC3)CN4)C2O)c1,6.251812
120,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,6.2596374
121,CN1C(=O)C(C2CCCCC2)(C2CCCCC2)N=C1N,5.9665761
122,COc1ccc([C@H](Cc2cc([N+](=O)[O-])ccc2OC)c2c[nH]c(N)n2)cc1F,5.4948502
123,Cn1c(N)nc(C2CC2c2cccc(Br)c2)cc1=O,2.9531147
124,CC(NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1,5.2757239
125,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-c3cscn3)c2)CCCCC1,6.9586072
126,O=C(C1CNCC12CCCc1cc(Br)ccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,7.6197886
127,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(N3CCOC3=O)c2)CCCCC1,5.8860564
128,COc1cncc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)n1,4.8996296
129,NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,6.7033348
130,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(-c4ccco4)c3)C2O)c1,7.1023731
131,Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,6.0087738
132,CCc1ccnc2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(C(F)(F)F)c3)cc12,6.6777806
133,COCc1cc2cc(c1)C(=O)NC(C(O)CNC1(c3cccc(C(C)(C)C)c3)CCCC1)Cc1cccc(c1)OCCCCN2,7.3010302
134,COc1ccc([C@@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,8.0
135,CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,6.8860569
136,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1,6.7695513
137,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCCC(=O)N1)CC1(CCC1)O2,7.7695513
138,COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,5.1023731
139,NC1=N[C@@](c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)OCCO3)C2=NCCCN12,6.7212462
140,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CCOCC2)cc(N2CCCCS2(=O)=O)c1,7.0409584
141,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCC1CC1,2.5445461
142,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CCc3ccc(OC)cc32)cc(N2CCCCS2(=O)=O)c1,7.7447276
143,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CCOCC4)cc13)N(CC)S(=O)(=O)CC2,8.3010302
144,CN1C(=O)[C@@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,7.6989698
145,CC(NC(=O)c1cc(-c2noc(C(C)(N)Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.6861329
146,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cn(C34CC5CC(CC(C5)C3)C4)nn2)CCCCC1,6.406714
147,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)c1,8.3010302
148,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)CNc4ccc(OC)cc4)cc13)NS(=O)(=O)CCC2,7.5528421
149,CCc1coc2c(N3CCCC3=O)cc(C(=O)NC(Cc3ccccc3)C(O)CNCc3cccc(C(F)(F)F)c3)cc12,7.0604806
150,CC(C)(C)Cc1cnc2c(c1)C(NCC(O)C(Cc1ccc3c(c1)OCO3)NC(=O)C1CCCO1)CC1(CCC1)O2,7.6903696
151,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-c3cccs3)c2)CCCCC1,6.4317985
152,Cn1c(N)nc(C2CC2c2ccc(-c3ccsc3)cc2)cc1=O,4.3325472
153,NC1=NC2(c3cccc(Br)c3)CCCCC2O1,3.6989701
154,CS(=O)(=O)N(c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1)c1ccccn1,6.5376019
155,CC(C)COc1ccc2c(c1)C1(CC(C)(C)O2)N=C(N)N(C)C1=O,6.3655229
156,Nc1nc2cc(Cl)ccc2n1CCCC(=O)NCc1ccccn1,3.3705904
157,COc1ccc([C@]2(C)CCSC(N)=N2)cc1,4.3851027
158,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,7.6575775
159,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)OCO2,5.0931263
160,CS(=O)(=O)N(c1cccnc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,7.6020598
161,Nc1ncccc1NCc1cc(-c2ccc3cc[nH]c3c2)ccc1OCc1ccccn1,5.3767509
162,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,5.6197886
163,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)c1,8.3010302
164,COCC(=O)NC(Cc1ccc(-c2nccs2)cc1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.5376019
165,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)n1,5.4400935
166,NC1=N[C@@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN12,6.4317985
167,Cn1c(N)nc(C2CC2c2ccc(-c3cccc(OCC4CC4)c3)cc2)cc1=O,4.4672456
168,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,6.9699998
169,CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(N)CC(C)C(=O)Nc2ccc(F)cc2)c1,7.5850267
170,CCC[C@H]1SC=C(c2cn[nH]c2)[C@H]1C[C@H](NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,8.0969095
171,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)c2cccnc21,4.0
172,CC(CC(O)C(COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1,5.0
173,COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1,5.5228786
174,CC1(C)CN2C(N)=N[C@](c3ccc(OC(F)(F)F)cc3)(c3cccc(-c4cccnc4F)c3)C2=N1,6.7212462
175,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(N3CCCCC3=O)c2)CCCCC1,6.6020598
176,COc1ccc([C@@]2(c3cccc(-c4cccnc4)c3)C[C@@H](OC)C(N)=N2)cc1,5.4948502
177,CN1C(=O)CC(C)(C2CC2c2cccc(CCc3ccccc3)c2)N=C1N,5.3979402
178,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@H](NS(C)(=O)=O)C[C@@H](C(=O)N[C@H](C)C2CCCCC2)C1,6.8927898
179,COCC(=O)NC(Cc1cccc(-c2ccncc2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.4814858
180,COc1ccc2c(c1)[C@@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,4.9829664
181,COc1ccc([C@@]2(c3cccc(-c4cccnc4F)c3)COC(N)=N2)cc1,5.545155
182,COCC1CCCN1C(=O)c1cc(C)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3ccccc3)CN2)c1,9.1549015
183,CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2,8.6020603
184,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2ncco2)C(=O)O)=N1,6.0861859
185,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,5.1135092
186,CC(=O)Nc1ccc(CN2CCC3(CC2)C(NC2CCCCC2)=NC(=O)N3c2cccc(F)c2)cc1,5.5528421
187,CN1CCC(NC(=O)CCCn2c(N)nc3cc(Cl)ccc32)CC1,3.4881167
188,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc([C@H]3CCOC3)c2)CCOCC1,6.5376019
189,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(C3CCCC3)c2)N=C1N,7.6989698
190,COc1ccc(C(Cc2ccccc2)c2csc(N)n2)cc1,4.4948502
191,COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2csc(N)n2)cc1,5.9586072
192,NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCN12,7.6989698
193,C[C@]1(c2cccc(-c3cccnc3)c2)N=C(N)C(c2ccccc2)=N1,4.0
194,CCCCC1CCN(C(C)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3CN2)C1=O,5.7958798
195,COc1cccc(-c2cccc(C3(C)COCC(N)=N3)c2)c1,5.4948502
196,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(C(=O)c3ccccc3)CCN2)c1,5.939302
197,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)c1,6.3565474
198,COc1cccc(CNC[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,7.9208188
199,Cc1ccc(C)c(OCC(O)CN2CCOCC2)c1,2.6989701
200,CC(NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(CS(=O)(=O)c2ccccc2)c1)C(=O)NC1CCCCC1,4.3565474
201,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CCCCO3)c2)CC1,5.7695513
202,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cncnc4)cc32)N=C1N,6.821023
203,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@](CC(C)C)(NC(C)=O)C2=O)C1,8.8538723
