,smiles,pred_pIC50,target_pIC50
75,CC(=O)NC(Cc1cc(F)cc(F)c1)C1CCCCC(O)(c2cccc(N3CCCCC3=O)c2)NC1,7.889289,7.970632076263428
76,CC(C)(NC1(c2ccc(Cl)cc2)CN2CCCN=C21)C(=N)N,3.9152176,6.481217384338379
77,COc1cccc(C2(c3cccc(-c4ccncc4)c3)CCC(=N)N2)c1,6.9139323,4.918725967407227
78,CC(C)(C)c1cccc(CN[SH]2(=O)CC(=O)CC(O)C2)c1,5.4260025,5.927746295928955
79,CN1C(=O)C(c2cccc(Cl)c2)(c2cccc(-c3cncnc3)c2)N=C1N,7.1342325,5.704199314117432
80,CC(=O)NC(Cc1ccc(F)c(F)c1)C(O)CNC1(c2cccc(-c3cccnc3)c2)CCCCC1,6.011618,7.0759053230285645
81,CCc1cc2cc(c1)S(O)(C(=O)NCc1cccc(C(C)C)c1)CC2O,5.1599684,4.169002056121826
82,COc1ccc(C2(c3cscc3-c3ccccc3)CCOC(=N)N2)cc1,5.5788527,6.130197525024414
83,N=C1NCSc2ccc(NC(=O)c3ccc(Cl)cn3)cc21,7.1982713,5.729987621307373
84,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@@H](O)CNC1(c2cccc(-n3nccn3)c2)CCCCC1,6.5250654,6.204353332519531
85,CCCCNc1cc(C(O)NC(COCC(=O)CCC(C)C)COCc2ccccc2)cc(N2CCCC2=O)c1,5.266099,5.674078941345215
86,CCCC(C)C(NC(=O)c1cc(C(=O)NCC(O)CNC2CCCC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,8.76536,6.7841105461120605
87,CC(=O)NC(Cc1cccc(F)c1)C(O)CNC1(c2ccc(N3CCCCC3C3CCCC3)cc2)CCC1,3.8618796,5.593268871307373
88,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2c3cccc2OC(C)(C)C3)N=C1N,7.39139,7.0318450927734375
89,COc1cncc(-c2cccc(C3CCC4(c5ccc(OC(C)C)cc5)CCN3C(N)=N4)c2)c1,8.205168,4.652705192565918
90,CCC(O)C1(C(Cc2ccccc2)NC(C)=O)CCC(=O)CN(C(Cc2cc(F)cc(F)c2)NC(C(=O)O)C(COC)NC(C)C)C1,6.8119664,7.204123973846436
91,N=C1NC(c2ccccc2)(c2cccc(-c3ccc(Cl)cc3)c2)CO1,8.727604,5.791826725006104
92,COc1cc(-c2cccc(CC3CC3c3cc(=O)n(C)c(C)n3)c2)ccc1C,6.934064,5.453152656555176
93,CC(C)(C)Cc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(OCC(F)(F)F)c1N,6.5586205,8.75763988494873
94,CC(=O)NC(NCc1ccc(Cl)cc1)c1cscc1-c1cccc(C#N)c1,3.9525225,7.0490546226501465
95,COc1ccc(-c2cccc(C3(c4ccccc4)COC(=N)N3)c2)cc1,5.9405165,4.146496772766113
96,CC1=NC(C)(N)C(=O)N1C,6.007645,5.473915100097656
97,COc1cccc(C2(Oc3cc(-c4cncnc4)ccn3)N=C(N)N(C)C2=O)c1,6.619357,6.516678810119629
98,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)C2(c3cncc(C(C)(C)C)c3)CC2)c1,7.1564126,5.115061283111572
99,CN1C(=O)[C@](C2=CC(OC(F)F)=C2)(c2cccc(-c3cncnc3)c2)N=C1N,8.324253,7.851033687591553
100,COc1cccc(CNCC(O)C(NC(=O)c2ccc(CS(=O)(=O)CCC(=O)NCc3cccc(OC)c3)cc2)c2cc(F)cc(F)c2)c1,5.5300584,6.42185640335083
101,CC(Cc1cnc2cc(Cl)ccc2c1)C(=NC(=O)Cc1cscc1Br)NC(C)(C)C,4.1568384,5.267467021942139
102,CN1C(=O)C(c2cccc(F)c2)(c2cccc(NC(=O)c3ccc(OC(F)(F)F)cn3)c2F)N=C1N,6.3675256,9.17363452911377
103,CC(C)(C)Oc1cc(Cl)cc(CC(N=C2NC(C)(C)c3cccc2c3-c2cscn2)c2ccccc2)c1,6.576444,7.0789475440979
104,CN1C(=O)[C@](CC(F)(F)F)(c2cc(NC(=O)c3ncc(C#N)cn3)ccc2F)N=C1N,6.895053,7.545948505401611
105,CCCNC(=O)C1C=Nc2cc(-c3cccc(Cl)c3)ccc2N(N)C1,3.4493704,6.679282188415527
106,COc1cccc(-c2ccccc2C2(c3cccc(OC)c3)CC(F)(F)C(=N)N2)c1,6.914529,5.707793712615967
107,CCc1cccc(-c2cccc(CC3(C)N=C(N)N(C)C3=O)c2)c1,7.263153,5.325774192810059
108,CN1C(=O)[C@](C)(c2ccc(-c3cccc(F)c3)cc2)N=C1N,6.5659575,4.374755859375
109,CN1C(N)=NC1C1(Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2)CCCCC1,5.894699,7.164884567260742
110,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(C2CCOC2)N=C1N,7.107403,5.582353115081787
111,CC(C)CNC(=O)CC(C)CC(C)CC(O)NC(Cc1cc(F)cc(F)c1)C(=O)NC(C)C,7.844947,5.148189544677734
112,CCc1cccc(C2(c3ccnc(OC(F)F)c3)N=C(N)N(C)C2=O)c1,4.978325,7.489204883575439
113,COc1cc(C2(c3cccc(-c4ccc5c[nH]c-5cc4)c3)CCOC(=N)N2)ccc1OC(F)F,6.8135405,7.425930023193359
114,COc1ccc(-c2cccc([C@@]3(c4cccnc4)N=C(N)C(=O)N3)c2)cc1,5.3580565,4.599538326263428
115,CCCC(CN1CCC2(C1)N(CC)S(=O)(=O)N2c1cccc(F)c1)N[C@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,7.012713,7.915493488311768
116,CN1CC(=O)C(C)(c2cccc(-c3cccc(Cl)c3)c2)N=C1N,7.3018537,6.424256324768066
117,CC1=NC(C)(c2cccc(-c3ccccn3)c2)N=C1N,6.21288,5.4347920417785645
118,CC(C)CCn1cc(C2(c3cccc(-c4ccncc4F)c3)N=C(N)N(C)C2=O)cn1,6.738381,8.362337112426758
119,CC1(c2ccc(C(=O)Nc3ccc(F)c(F)c3)cc2)CC(=O)N(C2CCCCO2)C(N)=N1,4.7606387,5.934499263763428
120,CCCOC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCC1,7.4171686,7.734256267547607
121,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(C2CCCCCC2)N=C1N,6.5742373,6.954411506652832
122,CCn1cc(-c2ccc(OC(F)(F)F)cc2C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cn1,4.7383714,8.543963432312012
123,O=S1(=O)CC(Cc2cc(Br)c(O)c(C(F)(F)F)c2)C(O)C(NCc2ccccc2)C1,6.2918005,7.220373153686523
124,COc1cccc([C@@H]2C[C@@]23N=C(N)C(c2cccc(-c4cncnc4)c2)=N3)c1,5.804558,5.02833890914917
125,C=CCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2F)C(O)CNCc2ccc(OC)cc2)cc(C(=O)N(C)CCCC)c1,7.0071945,5.238255023956299
126,CCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2ccccc21,6.5620437,7.703378200531006
127,CC(C)(C)Cc1cnc2c(c1)C(O[C@H](O)CNCc1cccc(C(F)(F)F)c1)CC1(CCC1)O2,9.174709,6.051443576812744
128,CC(C)(C)Cc1cccnc1-c1cccc(C2(C)N=C(N)N3CCCN=C32)c1,5.6573524,4.955374240875244
129,COc1ccc(F)c(-c2ccc3c(c2)C32CCC(C)(C)N=C(N)N(C)C2=O)c1,6.0676,6.390353202819824
130,NC1=N[C@@](c2ccccc2OC(F)(F)F)(c2ccccc2-c2ccccc2F)C2=NCCCN12,4.969163,6.98838996887207
131,COc1cncc(-c2ccc(C3(c4ccncc4)N=C(N)N4CCCN=C43)cc2)c1,6.958198,6.529388427734375
132,CCC(C)C1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCNC(C)(C)CC1,4.074785,6.597134590148926
133,CC(C)(C)Cc1cnc2c(c1)C(NCC(O)C(Cc1ccccc1)NC(=O)Nc1cccnc1)CC1(CCC1)O2,2.5889425,6.3302998542785645
134,CCCc1cc(C(=O)NC(Cc2ccccc2)[C@@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)n1,6.969084,4.033880710601807
135,CC(C)(C)Cc1cccc(CN(CC2(CC(O)C3CC3)CC(=O)N(CC3CC3=O)C2)C2CC2)c1,6.1400933,6.00427770614624
136,COc1cccc(CNCC2CS(=O)(=O)CC(NCc3cccc(C(C)C)c3)C2O)c1,5.7575665,3.098254919052124
137,COc1ccc(C2(c3ccc(-c4cncnc4)cc3)COC(=N)N2)cc1,7.2396207,4.834019660949707
138,CC(=O)NC1CNC(O)(c2cccc(N3CCCC3=O)c2)CCC1Cc1ccc(C(F)(F)F)cc1,4.99222,7.947258472442627
139,CC(=O)NC(CCCNC1(c2cccc(C(C)(C)C)c2)CC1)Cc1cc(F)cc(F)c1,7.2884216,5.672355175018311
140,CC(C)(C)Cc1cnc2c(c1)C(NCC(O)CC(Cc1ccccc1)NC(=O)c1cn(C3CCC3)[nH]1)CC1(CCC1)O2,6.763192,9.50063133239746
141,CC1(c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)N=C(N)CN2CCOC21,7.7420063,4.888558864593506
142,Cc1cc(C2(c3cccc(-c4cscc4C)c3)N=C(N)N(C)C2=O)ccn1,6.836009,7.052894115447998
143,COc1cc(-c2cncnc2)cc(C2(C)N=C(N)N(C)C2=O)c1,5.8313265,4.812366962432861
144,COC1=CC=C(C2(c3cccc(OC)c3)N=C(N)N(C)C2=O)c2ccnc(c2)C=C1,6.8514953,5.28897762298584
145,CN1c2ccc(C(Cc3ccccc3)NC(=O)N3Cc4ccc(Cl)cc4CC3(C)C)cc2CNS1(=O)=O,7.183918,4.815977096557617
146,CC1(NC(=O)C(Cc2ccccc2)NC(=O)c2cn(C3CCCC3)c3ccccc23)CCCC1,6.5705338,5.478178977966309
147,CC1(c2cccc(-c3cccc(C#N)c3F)c2)CC2(C1)N=C(N)NC2=O,7.3510017,8.984681129455566
148,NC1=N[C@@](Cc2cccc(-c3ccc(F)cc3)c2)(c2ccncc2)C2=NCC(F)(F)CN12,6.3996606,7.360724449157715
149,CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2ccc(F)cc2)Cc2cc(F)cc(F)c2)cc(C(C)=NO)c1,7.696901,8.183232307434082
150,COCC(COc1cc(CC2CS(=O)(=O)CC(NCc3ccc(C(F)(F)F)c(F)c3)C2O)cc(F)c1N)C(F)(F)F,7.5804205,7.738931655883789
151,CC1=CC(N(C)S(C)(=O)=O)=CC(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccccc2)=CC(c2ccccc2)NC1=O,6.73725,8.934065818786621
152,CNc1cc(C)cc(CC(NC(C)=O)C(O)CNC2(c3ccc(C(C)(C)C)cc3)CCCC2)c1,8.029675,8.542665481567383
153,CC(NC(=O)CS(=O)(=O)CC(OCc1cc(F)cc(OC(F)(F)F)c1)C1Cc2ccc(C(C)(C)C)cc2CN1)c1ccccc1,6.8564777,8.560927391052246
154,CC(C)(C)c1ccc(CNC2CS(=O)(=O)CC(Cc3cc(O)c(N)c(F)c3)OC(C(F)(F)F)C2O)cc1,3.6705859,8.799393653869629
155,CN1C(=O)C(C)(c2ccccc2-c2cccc(-c3cncnc3)c2)N=C1N,6.4402947,5.878942012786865
156,CC(C)c1ccc2c(c1)CCCCCCC21N=C(N)N(C)C1=O,5.3161497,5.935237884521484
157,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(CC(C)(C)C)c2)CCCC1,5.8258915,8.772844314575195
158,CN(C1=CC2=C(C(=O)NC(Cc3ccccc3)C(O)CNCc3cccc(C(F)(F)F)c3)C=CC2=C1)S(C)(=O)=O,6.695682,6.785082817077637
159,COc1cccc(CNCC(O)CNC(=O)c2cc(Cc3ccc(F)cc3)cc(C(=O)NC(c3cccc(F)c3)S(C)(=O)=O)c2)c1,7.688156,3.438770055770874
160,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cc(CS(C)(=O)=O)cc(/C(C)=N\OCC(C)C)c2)c1,2.7163184,6.50611686706543
161,CCC1C(=O)N2C(N)=NC12c1cccc(-c2cncc(OC)c2)c1,6.488614,6.433252811431885
162,CCCNC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(NC2CC2)C(O)CNC2CCCCC2)cc(N(C)S(C)(=O)=O)c1,6.29076,5.570443630218506
163,O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1)c1cc(N2CCCC2=O)cc(N2CCCC2=O)c1,9.133885,7.634513854980469
164,COc1cccc(-c2cccc(C3(c4cccnc4)N=CN(C)C(N)=N3)c2)c1F,6.748583,7.588408946990967
165,CC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1(c2cccc(N3CCCS3(=O)=O)c2)CC1,4.22226,7.273106575012207
166,CCc1cc2cn1-c1ccc(OC)cc1C2(N=C(N)OC)c1ccc(-c2cncnc2)cc1,8.49077,5.551732540130615
167,N#Cc1ccc(-c2cccc([C@]3(c4cccnc4)COC(=N)N3)c2)cc1,9.469937,4.083610534667969
168,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CCC(Cc3cc(F)c(N)c(OC4CC4)c3)C2O)c1,7.891753,8.68458366394043
169,COc1cccc(-c2ccc(C3(c4cccc(OC(F)F)c4)COC(=N)N3)cc2)c1,3.3804805,6.1114349365234375
170,Cc1cc(-c2cccc(C3(c4ccncc4)N=C(N)N4CCCN=C43)c2)ccn1,6.5847273,8.159748077392578
171,CN1C(=O)C[C@@](C)(c2cccc(-c3ccccn3)c2)N=C1N,7.234589,4.69588565826416
172,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(COC(F)(F)F)C(F)(F)F)c3)C2O)c1,4.978199,8.110031127929688
173,COc1cc(CC2CS(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(Cl)c1N,5.35069,5.320247173309326
174,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCCCC1,8.635056,5.727794647216797
175,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2ccc(CC(C)(C)C)cn2)CCOC1,6.0242496,9.402400970458984
176,CN1C(=O)C(C)(c2cccc(-c3ccccc3C3CC3)c2)N=C1N,4.894641,5.41783618927002
177,COc1ccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc(C(=O)NC(C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)cc1,5.6111994,7.685555458068848
178,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(c3cccc(Br)c3)OC2O)c1,7.3967314,6.27821159362793
179,Nc1cc(CC(C[SH]2(=O)CC(NCc3cccc(F)c3)C2O)OC(C(F)(F)F)C(F)(F)F)ccc1F,7.7225275,7.605251789093018
180,COc1ccnc(C(=O)Nc2cccc(C3(c4cncnc4)N=C(N)N(C)C3=O)c2)c1,2.2431202,8.025532722473145
181,CCCN(CCC)C(=O)c1cc(C(=O)NC(CC(C)C)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CCC2)cc(C(C)C)c1,4.979768,4.62221622467041
182,COc1ccc(-c2cncnc2)cc1C1(C)N=C(N)N(C)C1=O,7.4539223,7.091802597045898
183,CN1C(=O)C(CC2CCCCC2)C(C)(c2ccccc2)N=C1N,6.300479,4.294357299804688
184,Cc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,5.8106003,6.588232517242432
185,CCCC1C[C@@](C)(c2cccc(NC(=O)c3cc(C#N)ccn3)c2)N=C1N,5.895803,7.627166748046875
186,CCCc1cccc2c1CCCN[C@@H]([C@@H](O)[C@H](NC(=O)c1cc(C)cc(C)c1)C1=C(C)C(=O)C=C1)C2,4.501024,7.423773765563965
187,CCC(CNCc1ccc(OC)cc1)C(Cc1cc(F)cc(F)c1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,7.055264,6.706782817840576
188,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cccc(O)c3)C2O)c1,7.216904,5.645727634429932
189,CC(=O)NC(Cc1cc(F)cc(Cc2cccc(C(C)(C)C)c2)c1)C(O)CNC1CC1,5.6974177,6.241891384124756
190,CCCOc1cc(CC(C)c2cccc(CNC3CS(=O)(=O)CC(O)C3O)c2)cc(F)c1N,7.050606,7.2133283615112305
191,CC(=O)NCc1cc(F)cc(NC(=O)c2ccc(C#N)cn2)c1,8.112703,6.92398738861084
