smiles,pred_pIC50,target_pIC50,is_valid,canonical_smiles,murcko_scaffold_smiles,tanimoto_max_to_ref,diversity_score,mean_tanimoto_internal,diversity_internal_score
C#Cc1c(OC)cccc1-c1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,8.237005,8.223559379577637,True,C#Cc1c(OC)cccc1-c1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2ccccc2)c1,0.5810811,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cc(C2(c3cccc(-c4ccncc4)c3)N=C(N)N(C)C2=O)cs1,8.513437,8.49271011352539,True,C#Cc1cc(C2(c3cccc(-c4ccncc4)c3)N=C(N)N(C)C2=O)cs1,O=C1NC=NC1(c1ccsc1)c1cccc(-c2ccncc2)c1,0.6851852,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cc(C2CC(N=C3NC(C)(C(C)C)Cc4cc(Cl)c(Cl)cc43)C2)cs1,6.532163,6.531570911407471,True,C#Cc1cc(C2CC(N=C3NC(C)(C(C)C)Cc4cc(Cl)c(Cl)cc43)C2)cs1,c1ccc2c(c1)CCNC2=NC1CC(c2ccsc2)C1,0.22826087,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cc(CC2(C)Cc3ccc(-c4cncnc4)cc3C(=NC(C)C)N2)cs1,6.837919,6.831621170043945,True,C#Cc1cc(CC2(C)Cc3ccc(-c4cncnc4)cc3C(=NC(C)C)N2)cs1,N=C1NC(Cc2ccsc2)Cc2ccc(-c3cncnc3)cc21,0.275,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cc([C@]2(c3ccc(OC(F)(F)F)cc3)N=C(N)N3CCCN=C32)cs1,5.127979,5.132790565490723,True,C#Cc1cc([C@]2(c3ccc(OC(F)(F)F)cc3)N=C(N)N3CCCN=C32)cs1,C1=NC(c2ccccc2)(c2ccsc2)C2=NCCCN12,0.5857143,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1ccc(-c2cccc(C#CC)c2F)c(C2(c3cccc(C)c3)N=C(N)N(C)C2=O)c1,8.84457,8.848420143127441,True,C#Cc1ccc(-c2cccc(C#CC)c2F)c(C2(c3cccc(C)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1ccccc1-c1ccccc1,0.41558442,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1ccc(C2(c3cc(-c4ccnc(C#CC)c4)cs3)N=C(N)N(C)C2=O)cc1,8.407738,8.424707412719727,True,C#Cc1ccc(C2(c3cc(-c4ccnc(C#CC)c4)cs3)N=C(N)N(C)C2=O)cc1,O=C1NC=NC1(c1ccccc1)c1cc(-c2ccncc2)cs1,0.3918919,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(-c2cc(C3(c4cnn(CCC(C)(C)C)n4)N=C(N)N(C)C3=O)ccc2F)c1,8.760919,8.770246505737305,True,C#Cc1cccc(-c2cc(C3(c4cnn(CCC(C)(C)C)n4)N=C(N)N(C)C3=O)ccc2F)c1,O=C1NC=NC1(c1cccc(-c2ccccc2)c1)c1cn[nH]n1,0.46153846,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(-c2ccc3c(c2)C2(CC(C)(C4CCCCCC4)O3)N=C(N)N(C)C2=O)c1,7.8352222,7.835671424865723,True,C#Cc1cccc(-c2ccc3c(c2)C2(CC(C)(C4CCCCCC4)O3)N=C(N)N(C)C2=O)c1,O=C1NC=NC12CC(C1CCCCCC1)Oc1ccc(-c3ccccc3)cc12,0.62857145,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(-c2cccc(CN3C(=N)C(C)(C4CCCCC4)N=C3N)c2)c1,5.5685644,5.573050498962402,True,C#Cc1cccc(-c2cccc(CN3C(=N)C(C)(C4CCCCC4)N=C3N)c2)c1,N=C1C(C2CCCCC2)N=CN1Cc1cccc(-c2ccccc2)c1,0.38235295,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNC2(c3cccc(C(C)(C)C(F)(F)CF)c3)CC2)c1,5.8168206,5.817285537719727,True,C#Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNC2(c3cccc(C(C)(C)C(F)(F)CF)c3)CC2)c1,O=C(NC(CCNC1(c2ccccc2)CC1)Cc1ccccc1)c1ccccc1,0.62025315,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(C2(NCC(O)C(NC(C)=O)c3cc(F)cc(F)c3)CCCCCC2)c1,4.7319584,4.716895580291748,True,C#Cc1cccc(C2(NCC(O)C(NC(C)=O)c3cc(F)cc(F)c3)CCCCCC2)c1,c1ccc(CCCNC2(c3ccccc3)CCCCCC2)cc1,0.53424656,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,8.545927,8.539752006530762,True,C#Cc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cncnc2)c1,0.7090909,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1ccn(-c2cccc(C3(NCC(O)C(Cc4cc(F)cc(F)c4)NC(C)=O)CCCC3)c2)c1,6.983498,6.992176055908203,True,C#Cc1ccn(-c2cccc(C3(NCC(O)C(Cc4cc(F)cc(F)c4)NC(C)=O)CCCC3)c2)c1,c1ccc(CCCCNC2(c3cccc(-n4cccc4)c3)CCCC2)cc1,0.73333335,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1ccnc(C(=O)Nc2ccc(F)c(C3(c4ccc(-c5cncnc5)cc4)CC(=N)N3)c2)c1,6.9438314,6.954607009887695,True,C#Cc1ccnc(C(=O)Nc2ccc(F)c(C3(c4ccc(-c5cncnc5)cc4)CC(=N)N3)c2)c1,N=C1CC(c2ccc(-c3cncnc3)cc2)(c2cccc(NC(=O)c3ccccn3)c2)N1,0.3255814,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cnc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)nc1,5.4043612,5.42011308670044,True,C#Cc1cnc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)nc1,c1ccc(CCCCNC2(c3ncccn3)CCCC2)cc1,0.70149255,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cnc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCCC2)s1,6.3387766,6.301582336425781,True,C#Cc1cnc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCCC2)s1,c1ccc(CCCCNC2(c3nccs3)CCCCCC2)cc1,0.6619718,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cncc(-c2ccc(C3(C4CCCCC4)N=C(N)N(C)C3=O)cc2)c1,6.069839,6.094769477844238,True,C#Cc1cncc(-c2ccc(C3(C4CCCCC4)N=C(N)N(C)C3=O)cc2)c1,O=C1NC=NC1(c1ccc(-c2cccnc2)cc1)C1CCCCC1,0.58928573,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1cncc(-c2cccc(C3(c4ccnc(Cl)c4)N=C(N)OC3(F)F)c2)c1,6.4783096,6.464256763458252,True,C#Cc1cncc(-c2cccc(C3(c4ccnc(Cl)c4)N=C(N)OC3(F)F)c2)c1,C1=NC(c2ccncc2)(c2cccc(-c3cccnc3)c2)CO1,0.37804878,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1csc(C2(NCC(O)C(=O)NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,4.268323,4.271618366241455,True,C#Cc1csc(C2(NCC(O)C(=O)NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,O=C(CCNC1(c2cccs2)CCCCC1)NCCCCc1ccccc1,0.8769231,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1csc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(=O)CC)CCCCC2)c1,3.302929,3.288931131362915,True,C#Cc1csc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(=O)CC)CCCCC2)c1,c1ccc(CCCCNC2(c3cccs3)CCCCC2)cc1,0.84375,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1nc(Nc2cccc(F)c2)cc(C2(C)Oc3cccc(c3CC)N=C(N)N(C)C2=O)n1,7.52019,7.536899089813232,True,C#Cc1nc(Nc2cccc(F)c2)cc(C2(C)Oc3cccc(c3CC)N=C(N)N(C)C2=O)n1,O=C1NC=Nc2cccc(c2)OC1c1cc(Nc2ccccc2)ncn1,0.31460676,0.8395028177569753,0.16506474784894057,0.8349352521510595
C#Cc1ncncc1-c1cccc([C@]2(c3cccc(C(F)(F)F)c3)N=C(N)N3CCCN=C32)c1,7.088004,7.1056318283081055,True,C#Cc1ncncc1-c1cccc([C@]2(c3cccc(C(F)(F)F)c3)N=C(N)N3CCCN=C32)c1,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,0.55263156,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=C\C1CCC1)c1ccc(C2(c3ccc(OC(F)(F)F)cc3)N=C(N)N3CCCN=C32)cc1,7.1132574,7.098060131072998,True,C/C(=C\C1CCC1)c1ccc(C2(c3ccc(OC(F)(F)F)cc3)N=C(N)N3CCCN=C32)cc1,C(=CC1CCC1)c1ccc(C2(c3ccccc3)N=CN3CCCN=C32)cc1,0.5753425,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OC(C)C)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(F)(F)F)c2)CCC1,5.9619374,5.985462188720703,True,C/C(=N/OC(C)C)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(F)(F)F)c2)CCC1,c1ccc(CCCCNC2(c3ccccc3)CCC2)cc1,0.6849315,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccnc2)cc(N(C)S(C)(=O)=O)c1,6.534075,6.557716369628906,True,C/C(=N/OC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccnc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1cccnc1)Cc1ccccc1)c1ccccc1,0.6888889,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCC1=CC=C1)C1=CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)=CC(=O)C(=O)OCC1,8.462925,8.46215534210205,True,C/C(=N/OCC1=CC=C1)C1=CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)=CC(=O)C(=O)OCC1,O=C1C=C(C(=O)NC(Cc2ccccc2)CC2CN(S(=O)(=O)c3ccccc3)CCN2)C=C(C=NOCC2=CC=C2)CCOC1=O,0.5045872,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCCCNCc1cccc(C(F)F)c1)c1cc(C(=O)N[C@H]2CCCCCOC/C=C/C[C@@H]2O)cc(N(C)S(C)(=O)=O)c1,8.276319,8.273865699768066,True,C/C(=N/OCCCNCc1cccc(C(F)F)c1)c1cc(C(=O)N[C@H]2CCCCCOC/C=C/C[C@@H]2O)cc(N(C)S(C)(=O)=O)c1,O=C(NC1CCC=CCOCCCCC1)c1cccc(C=NOCCCNCc2ccccc2)c1,0.4017094,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(C(F)(F)F)c1,6.629957,6.613958835601807,True,C/C(=N/OCCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(C(F)(F)F)c1,O=C(C=NOCCc1ccccc1)NC(CCNCc1ccccc1)Cc1ccccc1,0.5243902,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCCc1ccccc1)c1cc(C(=O)NC2C(=O)NCCCC(C(C)(C)C)C2O)cc(N(C)S(C)(=O)=O)c1,7.676927,7.659093379974365,True,C/C(=N/OCCc1ccccc1)c1cc(C(=O)NC2C(=O)NCCCC(C(C)(C)C)C2O)cc(N(C)S(C)(=O)=O)c1,O=C(NC1CCCCCNC1=O)c1cccc(C=NOCCc2ccccc2)c1,0.38317758,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1cc(F)cc(F)c1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(N2CCCCS2(=O)=O)c1,7.6547995,7.64443302154541,True,C/C(=N/OCc1cc(F)cc(F)c1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCC2)cc(N2CCCCS2(=O)=O)c1,O=C(NC(CCNC1CCC1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,0.71276593,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccc(N(C)S(C)(=O)=O)c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(C)C)c2)c1)c1ccccc1,8.218714,8.220490455627441,True,C/C(=N/OCc1ccc(N(C)S(C)(=O)=O)c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(C)C)c2)c1)c1ccccc1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(CON=Cc2ccccc2)c1,0.5625,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)C(NC(=O)Cc1ccccc1)c1cc(C(=O)NC(C)c2ccccc2)cc(N(c2ccccc2)S(C)(=O)=O)c1,6.6156354,6.618093967437744,True,C/C(=N/OCc1ccccc1)C(NC(=O)Cc1ccccc1)c1cc(C(=O)NC(C)c2ccccc2)cc(N(c2ccccc2)S(C)(=O)=O)c1,O=C(Cc1ccccc1)NC(C=NOCc1ccccc1)c1cc(Nc2ccccc2)cc(C(=O)NCc2ccccc2)c1,0.4489796,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)C(CNCc2ccc(O)cc2)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1,6.966354,6.957788944244385,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)C(CNCc2ccc(O)cc2)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(=O)C(CNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.63736266,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)C(O)CNC(CNCc2ccccc2)C2CCCCC2)cc(N(C)S(C)(=O)=O)c1,5.103969,5.085982322692871,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)C(O)CNC(CNCc2ccccc2)C2CCCCC2)cc(N(C)S(C)(=O)=O)c1,O=C(CCNC(CNCc1ccccc1)C1CCCCC1)NC(=O)c1cccc(C=NOCc2ccccc2)c1,0.51,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(COc2cc(F)cc(F)c2)C(O)CCOCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,7.182928,7.199276924133301,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(COc2cc(F)cc(F)c2)C(O)CCOCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCCOCc1ccccc1)COc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.6210526,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC(=O)CC2CCCOCC2)cc(N2CCCS2(=O)=O)c1,6.011754,6.026172161102295,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC(=O)CC2CCCOCC2)cc(N2CCCS2(=O)=O)c1,O=C(CC1CCCOCC1)NCCC(Cc1ccccc1)NC(=O)c1cc(C=NOCc2ccccc2)cc(N2CCCS2(=O)=O)c1,0.66019416,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC(C)(C)C)cc(N2CCCCS2(=O)=O)c1,7.092265,7.093667507171631,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC(C)(C)C)cc(N2CCCCS2(=O)=O)c1,O=C(NCCc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,0.76666665,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccc(C(F)(F)F)cc2)cc(N(C)N(C)S(C)(=O)=O)c1,7.3987637,7.401675224304199,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccc(C(F)(F)F)cc2)cc(N(C)N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.6236559,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(F)C(O)CNCc2cccc(Cc3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,6.7595596,6.753066539764404,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(F)C(O)CNCc2cccc(Cc3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NCCCNCc1cccc(Cc2ccccc2)c1)c1cccc(C=NOCc2ccccc2)c1,0.6666667,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(O)C2C=C(N(C)S(C)(=O)=O)C=CC=C(C(C)C)CNC2)cc(N(C)S(C)(=O)=O)c1,7.6749043,7.681238174438477,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(O)C2C=C(N(C)S(C)(=O)=O)C=CC=C(C(C)C)CNC2)cc(N(C)S(C)(=O)=O)c1,O=C(NCC1C=CC=CC=CCNC1)c1cccc(C=NOCc2ccccc2)c1,0.44859812,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(c2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)ccc1N1CCCCS1(=O)=O,7.685937,7.676437854766846,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(c2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)ccc1N1CCCCS1(=O)=O,O=C(NC(CCNCc1ccccc1)c1ccccc1)c1ccc(N2CCCCS2(=O)=O)c(C=NOCc2ccccc2)c1,0.51960784,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](C)[C@H](O)CNCc2cccc(Cc3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,6.0771556,6.079177379608154,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](C)[C@H](O)CNCc2cccc(Cc3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NCCCNCc1cccc(Cc2ccccc2)c1)c1cccc(C=NOCc2ccccc2)c1,0.6744186,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccc(C)cc2)cc(N2CCCC2=O)c1,7.6259165,7.614230632781982,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccc(C)cc2)cc(N2CCCC2=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCC2=O)c1,0.63265306,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,7.496751,7.51252555847168,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.8717949,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)NCc2cccc(F)c2)cc(N2CCCCS2(=O)=O)c1,7.368477,7.355114459991455,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)NCc2cccc(F)c2)cc(N2CCCCS2(=O)=O)c1,O=C(NC(CNCc1ccccc1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,0.74725276,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,7.602432,7.591694355010986,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,O=C(CNCCC(Cc1ccccc1)NC(=O)c1cc(C=NOCc2ccccc2)cc(N2CCCC2=O)c1)NC1CCCCC1,0.75609756,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(c2ccccc2)S(C)(=O)=O)c1,5.923723,5.932723045349121,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(c2ccccc2)S(C)(=O)=O)c1,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(Nc2ccccc2)c1,0.7183099,0.8395028177569753,0.16506474784894057,0.8349352521510595
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(CC(F)F)c2)cc(N(C)S(C)(=O)=O)c1,5.762535,5.740485668182373,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(CC(F)F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.7619048,0.8395028177569753,0.16506474784894057,0.8349352521510595
