smiles,pred_pIC50,target_pIC50,is_valid,canonical_smiles,murcko_scaffold_smiles,tanimoto_max_to_ref,diversity_score,abs_prediction_error
C#Cc1cncc(-c2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1,6.48389,6.44817590713501,True,C#Cc1cncc(-c2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1,O=C1CC(c2cccc(-c3cccnc3)c2)N=CN1,0.62068963,0.8377476416245505,0.035714092864989944
C#Cc1cncc(-c2cccc(C3(c4cccnc4)N=C(N)N(C)C3=O)c2)c1,7.2574887,7.296159744262695,True,C#Cc1cncc(-c2cccc(C3(c4cccnc4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1cccnc1)c1cccc(-c2cccnc2)c1,0.68421054,0.8377476416245505,0.03867104426269563
C#Cc1cncc(-c2cccc(NC(=O)c3cc(C4(F)N=C(N)N(C)C4=O)c(Cl)cn3)c2)c1,7.394187,7.41685676574707,True,C#Cc1cncc(-c2cccc(NC(=O)c3cc(C4(F)N=C(N)N(C)C4=O)c(Cl)cn3)c2)c1,O=C(Nc1cccc(-c2cccnc2)c1)c1cc(C2N=CNC2=O)ccn1,0.45,0.8377476416245505,0.02266976574707069
C#Cc1cncc(C(=O)Nc2ccc(F)c(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)OC3(F)F)c2)c1,8.662201,8.678203582763672,True,C#Cc1cncc(C(=O)Nc2ccc(F)c(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)OC3(F)F)c2)c1,O=C(Nc1cccc(C2(c3ccccc3)COC=N2)c1)c1cccnc1,0.4431818,0.8377476416245505,0.01600258276367228
C#Cc1cncc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,7.8427606,7.827358722686768,True,C#Cc1cncc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1cccnc1)c1cccc(-c2cncnc2)c1,0.67241377,0.8377476416245505,0.015401877313232504
C#Cc1cnccc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O,6.818767,6.8844313621521,True,C#Cc1cnccc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O,O=C1NC=NC1(c1ccncc1)c1cccc(-c2cncnc2)c1,0.6451613,0.8377476416245505,0.06566436215209936
C#Cc1csc(C2(NCC(O)C(Cc3cc(C)cs3)NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)c1,7.2037086,7.194988250732422,True,C#Cc1csc(C2(NCC(O)C(Cc3cc(C)cs3)NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)c1,c1ccc(CCCCNC(CCNC2(c3cccs3)CCCC2)Cc2cccs2)cc1,0.8028169,0.8377476416245505,0.00872034926757781
C#Cc1cscc1C(C)N=C1NC(C)(C(=O)O)Cc2cc(Cl)ccc21,5.4294615,5.468319892883301,True,C#Cc1cscc1C(C)N=C1NC(C)(C(=O)O)Cc2cc(Cl)ccc21,c1ccc2c(c1)CCNC2=NCc1ccsc1,0.46153846,0.8377476416245505,0.0388583928833004
C#Cc1scc(C2(c3ccc(-c4c[nH]nn4)cc3)N=C(N)N(C)C2=O)c1Br,9.836341,9.905543327331545,True,C#Cc1scc(C2(c3ccc(-c4c[nH]nn4)cc3)N=C(N)N(C)C2=O)c1Br,O=C1NC=NC1(c1ccc(-c2c[nH]nn2)cc1)c1ccsc1,0.34177214,0.8377476416245505,0.06920232733154563
C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)CN2)cc(N(C)[SH]=O)c1,6.767292,6.723060607910156,True,C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(O)CN2)cc(N(C)[SH]=O)c1,O=C(NC(Cc1ccccc1)CC1CCCN1)c1ccccc1,0.47777778,0.8377476416245505,0.04423139208984406
C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)F)c2)cc(N(C)S(C)(=O)=O)c1,7.3123775,7.289296150207519,True,C/C(=N/OC(C)C)c1cc(C(=O)NC(Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,0.64444447,0.8377476416245505,0.023081349792481554
C/C(=N/OC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(C(C)(CF)CF)c2)cc(N(C)S(C)(=O)=O)c1,8.178281,8.131159782409668,True,C/C(=N/OC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(C(C)(CF)CF)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,0.6966292,0.8377476416245505,0.047121217590332165
