,smiles,pIC50
98,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2csc(CC(C)(C)C)n2)CC1,5.5157003
99,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2sccc2Br)C(=O)O)=N1,6.1487417
100,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)O)=N1,6.5086384
101,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccsc2Br)C(=O)O)=N1,5.0222764
102,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2cscc2Br)C(=O)O)=N1,6.5086384
103,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COC(N)=N1,5.6946487
104,CC(C)(C)Cn1cc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)cn1,7.4436975
105,CC(C)(C)Cc1cc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)no1,8.1549015
106,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)CCO3)N=C1N,6.9208188
107,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2ccc3c(c2)OCO3)N=C1N,6.6020598
108,COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,7.3979402
109,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1C,7.5228786
110,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1Cl,7.4436975
111,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1F,7.3010302
112,COC(=O)NC1CCC(NCC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1,6.6197886
113,COCC(=O)NC(Cc1cccc(-c2nccs2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.3872166
114,COCC(=O)NC(Cc1cccc(-c2cncs2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.2839966
115,COCC(=O)NC(Cc1cccc(-c2ncco2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.0177288
116,COCC(=O)NC(Cc1cccc(-c2cscn2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.1611509
117,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCCOC(N)=N1,7.8538718
118,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCCC(N)=N1,7.3372421
119,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOCC(N)=N1,7.6382723
120,CCc1ccc2c(c1)C(NCC(O)C1Cc3cccc(c3)CCCCn3cc(cc(N4CCCC4)c3=O)C(=O)N1)CC1(CCC1)O2,8.6020603
121,CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cc(F)ccc3F)c2)N=C1N,7.6989698
122,CN1C(=O)[C@](c2ccncc2)(c2cccc(-c3cc(F)ccc3F)c2)N=C1N,5.419075
123,CN(c1cc2cc(c1)C(=O)NC(C(O)CNCc1cccc(C(C)(C)C)c1)COC/C=C/CCNC2=O)S(C)(=O)=O,7.8239088
124,CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,7.8096681
125,CN(C(=O)CCc1cc2ccccc2nc1N)C1CCCCC1,4.415669
126,CC1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F,7.5850267
127,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(C2(C)N=C(N)OCC2(F)F)c1,7.7695513
128,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)[C@H](O)CNCc4cccc(OC)c4)cc13)NS(=O)(=O)CC2,7.8538718
129,CO/N=C(\C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,7.221849
130,CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2cc(C(F)(F)F)ccc21,6.7958798
131,COc1cccc(CNC[C@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N/OCC(C)C)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,6.6161847
132,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C(=O)CCCF)c2)N=C1N,7.09691
133,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc([C@H](F)CCCF)c2)N=C1N,7.09691
134,COc1cccc(-c2cccc(C3(c4ccncc4)N=C(C)C(N)=N3)c2)c1,6.7695513
135,COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1,5.5228786
136,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)cc2c1CCCS(=O)(=O)N2C,7.7212462
137,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,7.3565474
138,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Oc2sc(CC(C)(C)C)cc21,8.0705814
139,CC(NC(=O)c1cc(-c2n[nH]c(C(C)(N)Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,6.0851283
140,CC(NC(=O)c1cc(-c2ncc(C(C)(N)Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,8.1549015
141,CC(NC(=O)c1cc(-c2nnc(C(C)(N)Cc3ccccc3)s2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4.5243287
142,CC(NC(=O)c1cc(-c2nc(C(C)(N)Cc3ccccc3)no2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.7375488
143,CC(NC(=O)c1cc(-c2noc(C(C)(N)Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.6861329
144,CC(NC(=O)c1cc(N(C)S(C)(=O)=O)cc(-n2cc(C(C)(N)Cc3ccccc3)nn2)c1)c1ccc(F)cc1,4.7878122
145,C[C@@H](NC(=O)c1cc(-c2nnc([C@](C)(N)Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,7.9208188
146,CC(NC(=O)c1cc(-c2ccc(C(C)(N)Cc3ccccc3)o2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,7.6989698
147,COCC(Oc1cc(CC2CS(=O)CC(NCc3cccc(C(C)(C)O)c3)C2O)cc(F)c1N)C(F)(F)F,7.8860564
148,COCC(Oc1cc(CC2CS(=O)CC(NCc3cc(C(C)(C)C)ccn3)C2O)cc(F)c1N)C(F)(F)F,6.6458917
149,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,8.3979397
150,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCC(CCO)CC1,5.0
151,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCC(NC=O)CC1,6.6777806
152,CONC1CCC(NCC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CC1,7.0
153,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1,5.8601208
154,CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)cc2c1CCCS(=O)(=O)N2C,6.8239088
155,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC/C=C/C[C@@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,6.3979402
156,CC(C)c1cccc(CNCC(O)C2COC/C=C/C[C@H](c3ccccc3)NC(=O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(=O)N2)c1,8.4948502
157,CCc1cn2c3c(cc(C(=O)NC(Cc4ccccc4)C(O)CNC)cc13)N(C)S(=O)(=O)C2,7.0409584
158,CC(C)CCCC(C)NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,7.4948502
159,CO/N=C(\C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,8.0
160,CCCCOC(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2ccccc21,5.9586072
161,CCCCNC(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2ccccc21,6.7212462
162,N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,7.309804
163,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCF)c2)N=C1N,7.3979402
164,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(/C=C/CCO)c2)N=C1N,7.3010302
165,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCF)c2)N=C1N,8.0
166,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(C#CCCO)c2)N=C1N,8.0
167,CN1C(=O)[C@@](c2ccc(OC(F)F)cc2)(c2cccc(CCCC#N)c2)N=C1N,7.3010302
168,COC/C=C/c1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.6989698
169,CCCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.5228786
170,COCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.6989698
171,CCCCCc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,7.0457573
172,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C#N)cn3)c2)C1=O,6.0899096
173,CS(=O)(=O)N(c1ccccc1)c1cncc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,7.6777806
174,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)ccn1,7.8239088
175,CS(=O)(=O)N(c1ccccc1)c1ccnc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,5.3400836
176,CS(=O)(=O)N(c1ccncc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,6.6777806
177,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,7.6382723
178,CS(=O)(=O)N(c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1)c1ccccn1,6.5376019
179,CS(=O)(=O)N(c1cccnc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,7.6020598
180,CS(=O)(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)n1,5.4400935
181,NCCc1ccc(O)cc1,2.6989701
182,CCOc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,4.9913998
183,CCCc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,4.9586072
184,CCSc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,5.0409584
185,Cn1c(N)nc(C2CC2c2ccc(-c3cccc(CC#N)c3)cc2)cc1=O,4.6861329
186,COCc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,4.6143937
187,Cn1c(N)nc(C2CC2c2ccc(-c3cccc(CCO)c3)cc2)cc1=O,4.6108341
188,CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3ccccn3)CN2)C1=O,8.5850267
189,CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3ccccc3)CN2)C1=O,8.5850267
190,CCC(C)C1(NC(C)=O)CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2CC(Oc3cccnc3)CN2)C1=O,8.2291479
191,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(O)cc(C(C)(C)C)c2)CCCCC1,6.7695513
192,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(N)cc(C(C)(C)C)c2)CCCCC1,6.4975729
193,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(Br)cc(C(C)(C)C)c2)CCCCC1,6.7594509
194,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(C)cc(C(C)(C)C)c2)CCCCC1,6.7447276
195,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(I)cc(C(C)(C)C)c2)CCCCC1,6.6516953
196,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(F)cc(C(C)(C)C)c2)CCCCC1,7.3372421
197,COc1cccc(-c2cccc([C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1,6.4202166
198,COc1cccc(-c2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)c1,6.5686364
199,NCCc1ccc(O)c(C2CCCCC2)c1,3.6575773
