smiles,pred_pIC50,target_pIC50,is_valid,canonical_smiles,murcko_scaffold_smiles,tanimoto_max_to_ref,diversity_score,abs_prediction_error
C#Cc1ncccc1C(C)(CC)c1cncc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,8.904269,8.947385787963867,True,C#Cc1ncccc1C(C)(CC)c1cncc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cncc(Cc2cccnc2)c1,0.47619048,0.8380800353465563,0.043116787963867864
C/C(=C\C1CC1)c1cccc(C2(c3cccc(OC(F)(F)F)c3)CN(C)C(N)=N2)c1,5.7911468,5.809648513793945,True,C/C(=C\C1CC1)c1cccc(C2(c3cccc(OC(F)(F)F)c3)CN(C)C(N)=N2)c1,C(=CC1CC1)c1cccc(C2(c3ccccc3)CNC=N2)c1,0.42307693,0.8380800353465563,0.018501713793945385
C/C(=N/OC=CC1CCC1)C1=CC=C(CNC2CS(=O)(=O)CC2C(O)Cc2cc(N)cc(F)c2)C=CC=C1,7.4367514,7.449198246002197,True,C/C(=N/OC=CC1CCC1)C1=CC=C(CNC2CS(=O)(=O)CC2C(O)Cc2cc(N)cc(F)c2)C=CC=C1,O=S1(=O)CC(CCc2ccccc2)C(NCC2=CC=C(C=NOC=CC3CCC3)C=CC=C2)C1,0.27027026,0.8380800353465563,0.01244684600219692
C/C(=N/OCC=CCc1ccccc1)c1cc(C2N[C@@H](C)[C@@H](O)CN(C)C2=O)cc(N2CCCCC2=O)c1,8.416736,8.450057983398438,True,C/C(=N/OCC=CCc1ccccc1)c1cc(C2N[C@@H](C)[C@@H](O)CN(C)C2=O)cc(N2CCCCC2=O)c1,O=C1NCCCNC1c1cc(C=NOCC=CCc2ccccc2)cc(N2CCCCC2=O)c1,0.28037384,0.8380800353465563,0.03332198339843728
C/C(=N/OCCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC(F)F)c2)cc(N(C)S(C)(=O)=O)c1,7.787811,7.763848781585693,True,C/C(=N/OCCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC(F)F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCCc2ccccc2)c1,0.7078652,0.8380800353465563,0.023962218414306236
C/C(=N/OCCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,8.20495,8.211742401123047,True,C/C(=N/OCCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCCc2ccccc2)c1,0.67058825,0.8380800353465563,0.006792401123046687
C/C(=N/OCCc1ccccc1)c1cc(C(=O)N[CH][C@@H](O)CN[C@H](C)C(F)(F)F)cc(N(C)S(C)(=O)=O)c1,9.015918,9.00643253326416,True,C/C(=N/OCCc1ccccc1)c1cc(C(=O)N[CH][C@@H](O)CN[C@H](C)C(F)(F)F)cc(N(C)S(C)(=O)=O)c1,C(=NOCCc1ccccc1)c1ccccc1,0.43564355,0.8380800353465563,0.009485466735839054
C/C(=N/OCc1cc(F)cc(F)c1)c1cc(N=CN2CCCS2(=O)=O)cc([C@H](O)CNCc2cccc(C(F)(F)F)c2)c1,7.9318695,7.928761959075928,True,C/C(=N/OCc1cc(F)cc(F)c1)c1cc(N=CN2CCCS2(=O)=O)cc([C@H](O)CNCc2cccc(C(F)(F)F)c2)c1,O=S1(=O)CCCN1C=Nc1cc(C=NOCc2ccccc2)cc(CCNCc2ccccc2)c1,0.44144145,0.8380800353465563,0.003107540924072616
C/C(=N/OCc1ccc(F)cc1)c1ccc(C(=O)N[C@@H](c2ccccc2)C(O)CNC2(c3ccccc3)CCC2)cc1N(C)S(C)(=O)=O,5.0911727,5.091436386108398,True,C/C(=N/OCc1ccc(F)cc1)c1ccc(C(=O)N[C@@H](c2ccccc2)C(O)CNC2(c3ccccc3)CCC2)cc1N(C)S(C)(=O)=O,O=C(NC(CCNC1(c2ccccc2)CCC1)c1ccccc1)c1ccc(C=NOCc2ccccc2)cc1,0.3963964,0.8380800353465563,0.000263686108397998
C/C(=N/OCc1ccccc1)C1=CC(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(Br)c3)C2O)=C1,7.502739,7.494970798492432,True,C/C(=N/OCc1ccccc1)C1=CC(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(Br)c3)C2O)=C1,O=S1(=O)CC(Cc2ccccc2)CC(NCC2=CC(C=NOCc3ccccc3)=C2)C1,0.6,0.8380800353465563,0.007768201507568406
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(C(=O)NC(C)c2cc(F)cc(F)c2)C(O)NCCc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1,6.2550445,6.24852466583252,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(C(=O)NC(C)c2cc(F)cc(F)c2)C(O)NCCc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CNCCc1ccccc1)C(=O)NCc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.5510204,0.8380800353465563,0.006519834167479921
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(CCc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,7.439764,7.430008888244629,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(CCc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,O=C(NC(CCNCc1ccccc1)CCc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCC2=O)c1,0.64835167,0.8380800353465563,0.00975511175537136
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(C(C)NC(=O)c3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,7.183234,7.165676116943359,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(C(C)NC(=O)c3ccccc3)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NCc1cccc(CNCCC(Cc2ccccc2)NC(=O)c2cccc(C=NOCc3ccccc3)c2)c1)c1ccccc1,0.8045977,0.8380800353465563,0.0175578830566403
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(F)c2)cc(N(C)S(C)(=O)=O)c1,7.5225124,7.527573108673096,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.8375,0.8380800353465563,0.005060708673095604
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,6.558802,6.599875450134277,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.74418604,0.8380800353465563,0.04107345013427732
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCCC(C)C)cc(N(C)S(C)(=O)=O)c1,6.653555,6.674272537231445,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCCC(C)C)cc(N(C)S(C)(=O)=O)c1,O=C(NCCc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.7647059,0.8380800353465563,0.020717537231445426
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,8.390209,8.396285057067871,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.8333333,0.8380800353465563,0.006076057067870622
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@@H]2CC[C@H](Cc3ccccc3)C2)cc(N(C)S(C)(=O)=O)c1,8.391514,8.41227912902832,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)[C@@H]2CC[C@H](Cc3ccccc3)C2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(Cc1ccccc1)CC1CCC(Cc2ccccc2)C1)c1cccc(C=NOCc2ccccc2)c1,0.62765956,0.8380800353465563,0.020765129028319507
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,7.46691,7.520851135253906,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(C(C)C)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.8333333,0.8380800353465563,0.05394113525390587
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(CC(C)C)c2)cc(N2CCCCS2(=O)=O)c1,9.290371,9.326300621032717,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(CC(C)C)c2)cc(N2CCCCS2(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,0.85393256,0.8380800353465563,0.03592962103271624
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,4.8831415,4.863126277923584,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.8717949,0.8380800353465563,0.020015222076415817
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H]2C=CC=CC=C(C3(C)CC3)C2)cc(N(C)S(C)(=O)=O)c1,7.9814425,7.972194194793701,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CN[C@@H]2C=CC=CC=C(C3(C)CC3)C2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNC1C=CC=CC=C(C2CC2)C1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.61764705,0.8380800353465563,0.009248305206298824
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cccc(C(F)(F)F)c2)[C@@H](N)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,6.7631836,6.725996494293213,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cccc(C(F)(F)F)c2)[C@@H](N)CNCc2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.6413044,0.8380800353465563,0.03718710570678674
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,5.7333694,5.7578125,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.75714284,0.8380800353465563,0.02444310000000005
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1,6.448639,6.420888900756836,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NC(CCc1ccccc1)Cc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.6835443,0.8380800353465563,0.027750099243164073
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](O)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,8.6487,8.643229484558105,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](O)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,O=C(NCCCNCc1ccccc1)c1cc(C=NOCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,0.67368424,0.8380800353465563,0.0054705154418943636
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@H](O)Cc2cccc(F)c2)cc(N(C)S(C)(=O)=O)c1,5.6758637,5.656115531921387,True,C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@H](O)Cc2cccc(F)c2)cc(N(C)S(C)(=O)=O)c1,O=C(NCCc1ccccc1)c1cccc(C=NOCc2ccccc2)c1,0.64285713,0.8380800353465563,0.019748168078613126
C/C(=N/OCc1ccccc1)c1cc(C(O)N[C@@H](Cc2ccccc2)[C@H](F)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,6.2766643,6.2742228507995605,True,C/C(=N/OCc1ccccc1)c1cc(C(O)N[C@@H](Cc2ccccc2)[C@H](F)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,C(=NOCc1ccccc1)c1cccc(CNC(CCNCc2ccccc2)Cc2ccccc2)c1,0.53535354,0.8380800353465563,0.0024414492004396493
C/C(=N/OCc1ccccc1)c1cc(C)cc(C(=O)NC(Cc2ccc(OC(F)(F)F)cc2)C2CCOC2=O)c1,7.00731,7.000845909118652,True,C/C(=N/OCc1ccccc1)c1cc(C)cc(C(=O)NC(Cc2ccc(OC(F)(F)F)cc2)C2CCOC2=O)c1,O=C(NC(Cc1ccccc1)C1CCOC1=O)c1cccc(C=NOCc2ccccc2)c1,0.36607143,0.8380800353465563,0.006464090881348028
C/C(=N/OCc1ccccc1)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3CN2)c1,7.5606956,7.579098701477051,True,C/C(=N/OCc1ccccc1)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3CN2)c1,O=C(NC(Cc1ccccc1)CC1Cc2ccccc2CN1)c1cccc(C=NOCc2ccccc2)c1,0.6666667,0.8380800353465563,0.01840310147705093
C/C=C\C=C\CCO[C@H]1CN[C@H]([C@@H](O)[C@H](Cc2ccc(F)cc2)NC(=O)c2cc(C)cc(C(=O)N(CCC)CCC)c2)C1,7.425187,7.422135829925537,True,C/C=C\C=C\CCO[C@H]1CN[C@H]([C@@H](O)[C@H](Cc2ccc(F)cc2)NC(=O)c2cc(C)cc(C(=O)N(CCC)CCC)c2)C1,O=C(NC(Cc1ccccc1)CC1CCCN1)c1ccccc1,0.68604654,0.8380800353465563,0.0030511700744630943
C1=NC(NCc2cccc(C3CC3Cc3ccccc3)c2)=N1,3.2522764,3.252750873565674,True,C1=NC(NCc2cccc(C3CC3Cc3ccccc3)c2)=N1,C1=NC(NCc2cccc(C3CC3Cc3ccccc3)c2)=N1,0.29850745,0.8380800353465563,0.0004744735656738719
C=C(c1cc(C(CO)N[C@H](C2C[C@H](Cc3ccccc3)NC2=O)[C@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1)N(C)CCCC,6.7942715,6.786740303039551,True,C=C(c1cc(C(CO)N[C@H](C2C[C@H](Cc3ccccc3)NC2=O)[C@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1)N(C)CCCC,O=C1NC(Cc2ccccc2)CC1C(CCNCc1ccccc1)NCc1ccccc1,0.43119267,0.8380800353465563,0.007531196960449016
C=C1C(=O)N(C)C(Cc2ccccc2)=N[C@]1(C(=O)O)C(C)C,4.9276648,4.9630045890808105,True,C=C1C(=O)N(C)C(Cc2ccccc2)=N[C@]1(C(=O)O)C(C)C,C=C1CN=C(Cc2ccccc2)NC1=O,0.3,0.8380800353465563,0.035339789080810924
C=C1C=CC=c2[nH]c(N)nc2=C1,3.5983574,3.6134402751922607,True,C=C1C=CC=c2[nH]c(N)nc2=C1,C=C1C=CC=c2[nH]cnc2=C1,0.22222222,0.8380800353465563,0.015082875192260925
C=CCO/N=C(/C)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,5.7212706,5.749960899353027,True,C=CCO/N=C(/C)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,O=C(NCc1ccccc1)c1ccccc1,0.5411765,0.8380800353465563,0.028690299353026916
C=CCO/N=C(/C)c1cc(C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(O)NC(CCc2cc(F)cc(F)c2)C2CCN2)cc(C(C)C)c1,7.299124,7.285740852355957,True,C=CCO/N=C(/C)c1cc(C(=O)NC(Cc2ccccc2)C(=O)NC(C)C(O)NC(CCc2cc(F)cc(F)c2)C2CCN2)cc(C(C)C)c1,O=C(NC(Cc1ccccc1)C(=O)NCCNC(CCc1ccccc1)C1CCN1)c1ccccc1,0.3931624,0.8380800353465563,0.013383147644042914
