smiles,MW,LogP,TPSA
CC(=O)N1C(C(=O)CCl)=CCC[C@@H]1C(=O)c1ccccc1,305.081871052,2.572000000000001,54.45
CC(=O)N1CCn2cccc2[C@H]1c1ccc(OC(C)C)cc1,298.168127944,3.2268000000000017,34.47
CC(=O)N1C[C@@H](c2ccccc2)NC(=O)N1c1ccccc1,295.132076784,2.721000000000001,52.650000000000006
CC(=O)N1N=C(C(F)(F)F)C[C@@]1(O)c1cccc(C)c1C,300.10856238,2.619040000000001,52.900000000000006
CC(=O)N1N=C(c2ccc(C)cc2)C[C@@H]1c1ccc(O)cc1,294.136827816,3.398220000000002,52.900000000000006
CC(=O)N1N=C(c2ccccc2)O[C@@H]1c1ccccc1[S-],297.07032223591006,2.831500000000001,41.900000000000006
CC(=O)N1N[C@@]2(c3ccccc3Cl)CCC[C@@H]1C2(C#N)C#N,314.0934387800001,2.488060000000001,79.92
CC(=O)NC(Nc1ccccc1)=C1C(=O)CC(C)(C)CC1=O,300.14739249999997,2.4044000000000008,75.27000000000001
CC(=O)Nc1cc2nc(-c3cccc(C#N)c3)oc2cc1C#N,302.08037556,3.1965600000000016,102.71
CC(=O)Nc1ccc(Cl)cc1C(=S)NCc1ccco1,308.038626336,3.356700000000001,54.27
CC(=O)Nc1ccc(N2C(=O)c3ccc(F)cc3C2=O)cc1,298.075370432,2.5847000000000007,66.48
CC(=O)Nc1ccc(N=C2c3ccc(C)c(=O)c2c3)c(O)c1,294.10044230799997,2.5017199999999997,78.75999999999999
CC(=O)Nc1ccc(NC(=O)COc2ccc(F)cc2)cc1,302.10667056000005,2.8016000000000014,67.43
CC(=O)Nc1ccc(NC(=O)NCc2ccc(C)cc2)cc1,297.147726848,3.275120000000001,70.23
CC(=O)Nc1ccc2c(c1)[C@@H](C1=CC(=O)CC(C)(C)C1)OC2=O,313.131408088,3.1720000000000015,72.47
CC(=O)Nc1cccc(-c2nnnn2-c2cccc(C)c2)c1,293.1276601,2.596120000000001,72.7
CC(=O)Nc1cccc(NS(=O)(=O)c2cccs2)c1,296.02893424399997,2.5073000000000008,75.27000000000001
CC(=O)Nc1nc(Nc2cccc(F)c2)nc2ccccc12,296.10733925600005,3.470900000000001,66.91
CC(=O)OC(=O)Nc1ncc(Cc2ccc(C)cc2)s1,290.072513308,3.1373200000000008,68.28999999999999
CC(=O)OCCc1c2c3c(n1N=C1CCCC1=C2)C(=O)CCC3,312.1473925,2.8977000000000013,60.660000000000004
CC(=O)O[C@@H]1c2ccccc2CCN1C(=O)OC(C)(C)C,291.147058152,3.041500000000002,55.839999999999996
CC(=O)Oc1ccc(/C=N/NC(=O)c2ccccc2C)cc1,296.116092372,2.6842200000000007,67.75999999999999
CC(=O)Oc1ccc(CN(C(N)=O)c2cccc(C)c2)cc1,298.131742436,3.0056200000000004,72.63
CC(=O)Oc1ccc(N)c(Oc2cc(C)cc(C)c2C#N)c1,296.116092372,3.474920000000002,85.34
CC(=O)Oc1ccc(NS(=O)(=O)c2csc(C)c2)cc1,311.02859989600006,2.7826200000000014,72.47
CC(=O)Oc1ccc2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,298.08412354800004,3.024000000000002,72.83000000000001
CC(=O)Oc1ccc2c(c1C)OC(C)(C)OC2=O,250.084123548,2.2056199999999997,61.830000000000005
CC(=O)Oc1ccccc1/C=C/C(=O)N[C@@H]1CCC[C@@H](C)C1,301.167793596,3.320000000000002,55.4
CC(=O)[C@@H]1CCCN(C(=O)Nc2ccc(OC(C)C)cc2)C1,304.178692628,3.306700000000002,58.64
CC(=O)[C@H]1CCCC[C@@H]1c1nncn1-c1cccc(C)c1O,299.163376912,3.1441200000000022,68.01
CC(=O)c1c(C(=O)N2CCC[C@H](C)C2)cc(C)n1C(C)C,290.199428072,3.4521200000000025,42.31
CC(=O)c1c(NC(=O)c2ccco2)oc2ccc(C)cc12,283.084457896,3.7891200000000023,72.45
CC(=O)c1c(NC(=O)c2ccn(C)n2)sc2c1CCCCC2,317.119797848,3.205400000000002,63.99
CC(=O)c1cc(C#N)c(N2C(=O)c3ccccc3C2=O)s1,296.025563116,2.622980000000001,78.24000000000001
CC(=O)c1cc(C(N)=O)c(Nc2cc(Cl)ccc2C)n1C,305.093104432,3.032020000000001,77.12
CC(=O)c1cc(C)n(-c2cccc3c2C(=O)c2cccnc2-3)n1,303.10077665600005,2.989720000000001,64.85
CC(=O)c1cc([N+](=O)[O-])sc1C(=O)c1ccc(C)c(O)c1,305.035793452,3.103920000000002,97.51
CC(=O)c1ccc(-n2c(-c3cnno3)nc3ccccc32)cc1,304.096025624,3.278100000000001,73.81
CC(=O)c1ccc(C2(C)C(=O)N(c3ccccc3)C2=O)cc1,293.10519334,2.720300000000001,54.45
CC(=O)c1ccc(C[NH+]2CCCC3(CCCCC3)C2)cc1,286.21654093609,3.0184000000000015,21.51
CC(=O)c1ccc(NC2=NC(=O)/C(=C\c3ccco3)C2)cc1,294.100442308,3.3065000000000015,71.67
CC(=O)c1ccc(NCn2cnc3ccccc3c2=O)cc1,293.11642672,2.6687000000000003,63.99
CC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)c(C)c1,295.124214532,2.7623200000000017,54.45
CC(=O)c1ccc2c(c1)OCCOC2=C(C=O)CCCCO,304.13107374,2.3708000000000005,72.83
CC(=O)c1ccc2oc(=O)n(Cc3ccccc3F)c(C)c1-2,299.095771528,3.2445200000000023,52.21
CC(=O)c1ccccc1OCc1ccc(C(=O)NC(C)C)o1,301.131408088,3.1994000000000016,68.54
CC(=O)c1nc(-c2ccc(Cl)cc2)nc(N2CCCC2)n1,302.09343878000004,2.9948000000000015,58.980000000000004
CC(=O)n1c(-c2ccc(C)cc2O)nc(=O)c2ccccc21,294.10044230799997,2.7376200000000006,72.19
CC(=O)n1ncc(CCC(=O)Nc2cccc(Cl)c2)c1C,305.09310443199996,3.076320000000001,63.99
CC(C)(C)C(=O)NNC(=O)CCc1ccc2ccccc2c1,298.168127944,2.9659000000000013,58.2
CC(C)(C)C[C@H]1COc2cc(OC(=O)N3CCC3)ccc2O1,305.162708216,3.467100000000002,48.0
CC(C)(C)NC(=O)CSc1nnc(-c2ccccc2)s1,307.081304164,3.2119000000000018,54.88
CC(C)(C)[C@H](O)C(=O)NN(Cc1ccccc1)c1ccccc1,312.183778008,3.131400000000001,52.57000000000001
CC(C)(C)c1ccc(S(=O)(=O)NC(=O)C2CCC2)cc1,295.124214532,2.589100000000001,63.24
CC(C)(C)n1c(=O)oc2ccc([N+](=O)[O-])cc2c1=S,280.051777864,2.987190000000002,78.28
CC(C)(CNn1cnnc1-c1ccccc1)c1cccnc1,293.16404560800004,2.8614000000000015,55.63
CC(C)=CC(=O)N1CCN(C(=O)C[C@H](C)c2ccccc2)C1,300.183778008,2.774700000000001,40.620000000000005
CC(C)=CC[NH+](C)C1c2ccccc2CNc2ccccc21,293.20122522009,3.1824000000000012,16.47
CC(C)=NCc1ccn(C[C@@H](O)COc2ccccc2F)n1,305.1539551,2.4429000000000007,59.64
CC(C)=NNC(=O)c1ccccc1N[C@H](C)c1cccnc1,296.16371126,3.380300000000002,66.38
CC(C)CC(=O)Nc1cc(-c2noc(-c3ccco3)n2)on1,302.101504928,2.9692000000000007,107.19000000000001
CC(C)CC(=O)Nc1sc2c(c1C(N)=O)CCCCC2,294.140198944,3.100500000000002,72.19
CC(C)COC(=O)[C@H]([NH3+])Cc1c(Cl)ccc2ccccc12,306.12553301209005,2.8454000000000006,53.94
CC(C)COc1cc(C(=O)N/N=C/c2ccccc2)cn1C,299.16337691200005,2.823800000000001,55.62
CC(C)COc1ccc(/C=N/NC(=O)c2cccnc2)cc1,297.147726848,2.880300000000001,63.58
CC(C)Cc1[nH+]c2ccccc2n1Cc1ccc2c(c1)OCO2,309.15975433208996,3.430900000000002,37.53
CC(C)N(C(=O)CC1(C(=O)[O-])CC1C1CC1)c1ccccc1,300.16051714391,1.9842999999999993,60.44
CC(C)N(C(=O)c1ccco1)c1nc2ccccc2n(C)c1=O,311.12699140399997,2.5817000000000005,68.34
CC(C)OC(=O)c1ccc(C(=O)Nc2ccccc2O)cc1,299.115758024,3.2097000000000016,75.63000000000001
CC(C)OC(=O)c1ccc(COC(=O)c2ccncc2)cc1,299.115758024,3.003800000000002,65.49000000000001
CC(C)[C@@H](C)NC(=O)C1CCN(c2ccc(F)cc2)CC1,292.19509164,3.2028000000000016,32.34
CC(C)c1cc(C(=O)c2ccoc2)c(-c2ccc[nH]2)c(=O)[nH]1,296.116092372,3.317400000000002,78.86
CC(C)c1ccc(C(=O)NC(=S)N2CCCCC2)cc1,290.145284324,3.3106000000000027,32.34
CC(C)c1ccc(NC(=O)NC(=O)c2ccc(CO)o2)cc1,302.126657056,2.8572000000000006,91.57000000000001
CC(C)c1cccc(C(=O)N2N=C(c3ccccc3)C[C@H]2O)c1,308.15247787999994,3.3786000000000014,52.900000000000006
CC(C)c1cccc(S(=O)(=O)NCc2cccnc2)c1,290.108898816,2.6835000000000013,59.06
CC(C)c1sc(NS(C)(=O)=O)nc1-c1ccccc1,296.065319752,3.3050000000000024,59.06
CC(C)n1c(CC[C@H](C)O)nc2cc(Br)ccc21,310.068075328,3.693100000000002,38.050000000000004
CC1(C)C(=O)C(C)(C)C1C(=O)N/N=C/c1ccccc1Cl,306.113505528,3.041400000000001,58.53
CC1(C)CC2=NN(C(=O)c3ccccc3)[C@](C)(CC#N)C2=N1,294.148061196,2.794080000000001,68.82
CC1(C)CCN(C(=O)c2cccnc2Oc2ccccc2)O1,298.13174243599997,3.4300000000000024,51.66000000000001
CC1(C)Cc2cc(Cl)c(CNC(=O)c3ccncc3)cc2O1,316.097855464,3.3785000000000016,51.22
CC1(C)Cc2ccc(C(=O)COC(=O)C3CCCC3)cc2O1,302.15180918399994,3.316200000000002,52.60000000000001
CC1(C)Cc2nc(NC(=O)c3ccccc3)nc(CC#N)c2C1,306.148061196,2.919780000000001,78.67
CC1(C)N[C@@H](c2cc(Cl)ccc2O)NC1=C1CCCC1=O,306.113505528,3.0227000000000004,61.36
CC1(C)[C@@]2(C(=O)Nc3nccs3)CC[C@]1(C)n1cccc12,301.12488322800004,3.3699000000000012,46.92
CC1=C(C(=O)Nc2ccc(C)cc2)[C@H](C(C)C)[C@H](C)C(=O)N1,300.183778008,3.2456200000000015,58.2
CC1=C(C(=O)Nc2ccc(C)cc2O)C(=O)c2ccccc21,293.10519334,3.309120000000002,66.4
CC1=C(C(=O)Nc2cccc(Cl)c2)[C@H](c2ccco2)NC1=O,316.061469956,3.059100000000001,71.34
CC1=C(C)C(=O)N(C)[C@H](C(=O)N2CCc3ccccc3C2)C1,298.16812794399993,2.1384,40.620000000000005
CC1=C(Cl)[C@@H](C(Cl)Cl)c2c(cc(C)oc2=O)O1,293.961727188,3.698220000000002,39.44
CC1=C(c2ccccc2)c2ccc(O)cc2C12OCCCC2=O,306.125594436,3.8024000000000022,46.53
CC1=CC(C)CCN1c1cc(C(F)(F)F)cc(=O)n1C,286.129297824,3.1541000000000023,25.240000000000002
CC1=CCCN1C(=O)c1ccc(CSc2nnco2)cc1,301.08849772,3.111600000000002,59.230000000000004
CC1=NN(C(=O)c2cccnc2)C(=O)/C1=C\c1ccccc1,291.100776656,2.523500000000001,62.63
CC1=NN(c2ncnc3ccc(Br)cc23)C[C@@H]1C,304.03235851600004,3.2243000000000013,41.38
CC1CCCCN1S(=O)(=O)c1ccc2c(c1)CCCC2,293.144949976,3.1285000000000016,37.38
CC1CCN(C(=O)[C@H](C)Oc2ccc(F)c(F)c2F)CC1,301.128963476,3.1297000000000015,29.540000000000003
CC1CCN(C2CC[NH+](C)c3c2ccc2occc32)CC1,285.19613984009004,2.755700000000001,20.82
CCC(=O)C(CC)=C([O-])C(=O)Nc1ccc(C)cc1Cl,294.09024466391,2.590420000000001,69.22999999999999
CCC(=O)C/N=C/c1cn(CCOc2cccc(C)c2)c(C)n1,313.179026976,2.976940000000001,56.480000000000004
CCC(=O)CSc1nnc(CNc2ccc(C)cc2)o1,291.104147784,3.061320000000001,68.02000000000001
CCC(=O)N(c1cccc(OC)c1OC)S(=O)(=O)C(C)C,315.114043772,2.1849999999999996,72.91
CCC(=O)NC(=S)Nc1cc(C)c(Cl)c([N+](=O)[O-])c1,301.02878992399997,2.7796200000000004,84.27
CCC(=O)N[C@H](Cc1cccc(C)c1)C(=O)c1ccccc1,295.15722891200005,3.315220000000002,46.17
CCC(=O)Nc1ccc(S(=O)(=O)c2ccccc2)c(N)c1,304.088163372,2.450100000000001,89.25999999999999
CCC(=O)Nc1cccc(C(=O)NCCc2ccccc2)c1,296.15247788,3.007600000000002,58.2
CCC(=O)Nc1nnnn1-c1ccc(Cl)cc1C(C)C,293.104337812,2.7876000000000003,72.70000000000002
CCC(=O)Nc1sc2c(c1C(=O)N1CCCC1)CCCC2,306.140198944,3.211400000000002,49.410000000000004
CCC(=O)OC[C@]1(C)CCC(c2ccccc2)=N[C@@]1(C)O,289.167793596,2.937500000000002,58.89
CCC(=O)Oc1c(C(=O)NCc2ccco2)ccc(C)c1C,301.131408088,3.141840000000002,68.53999999999999
CCC(=O)[C@H](C)Oc1ccc2c(=O)c(-c3ccco3)coc2c1,312.099773612,3.799400000000003,69.65
CCC(=O)c1ccc(COC(=O)c2ccccc2CO)cc1,298.120509056,3.1286000000000014,63.60000000000001
CCC(C(=O)C1=C(C)CCC1)N1C(=O)c2ccccc2C1=O,297.136493468,3.130700000000002,54.45
CCC(C)(C)NS(=O)(=O)c1ccc(OC(C)C)c(C)c1,299.15551466,3.2491200000000022,55.400000000000006
CCC(C)(C)c1ccc(NC(=O)NNC(=O)C(C)C)cc1O,307.18959165999996,2.888500000000001,90.46000000000001
CCC(CC)N(CC1CC1)OC(=O)c1ccc(C=O)cc1O,305.162708216,3.1771000000000025,66.84
CCC(CC)NC(=O)Cn1cc(C=O)c2ccccc2c1=S,316.12454888,3.4880900000000024,51.1
CCC(CC)c1nc(O)n(Cc2ccccc2Cl)c(=O)n1,307.108754496,2.949200000000001,68.01
CCC1=C(CC(=O)OC2CCCC2)[C@@H](c2ccccc2)N=NN1,313.1790269760001,4.238100000000003,63.05
CCC1=NC(C)=C(C(=O)OC(C)C)[C@@H](c2cccs2)N1,292.12454888,3.4265000000000017,50.69
CCC1=NN(C(=O)c2ccc(O)cc2)[C@](O)(C(C)(C)C)C1,290.163042564,2.7388000000000012,73.13000000000001
CCC[C@@H](C)C(=O)Nc1ccc(C(=O)NC(C)(C)CO)cc1,306.194342692,2.5620000000000003,78.43
CCC[C@@H](C)[NH+](CC)Cc1ccc(NC(=O)C2CCC2)cc1,303.24309003209004,3.018600000000001,33.54
CCCc1[nH]nc2c1[C@@H](c1ccccc1C)C(C#N)=C(N)O2,294.14806119599996,2.8888000000000007,87.72
CCCc1cc(C(=O)N2CCc3ccccc32)[nH]c(=S)n1,299.10923316400005,3.2945900000000012,48.99
CCCc1ccc(C#N)c(SCC(=O)n2nccc2C)c1,299.109233164,3.4482000000000017,58.68
CCCc1ccc(OCC(=O)NC[C@@H]2CCCO2)cc1C,291.18344366,2.621520000000001,47.56
CCN(C(=O)Cn1cncc1-c1ccc(O)cc1)c1ccco1,311.12699140399997,2.9018000000000015,71.5
CCN(C(=O)c1ccccc1)[C@H]1O[C@@H]1c1ccc(OC)cc1,297.136493468,3.254900000000002,42.07000000000001
CCN(C)c1ccc(/C=N/c2cc(C)cc3nonc23)cn1,295.14331016400007,3.1329200000000013,67.41
CCN(CC)C(=O)c1cc(Cl)c(=O)n(C2CCCCC2)c1,310.144805656,3.4889000000000028,42.31
CCN(CC)C(=O)c1cnc(-c2ccc(C(C)=O)cc2)nc1,297.14772684800005,2.8282000000000007,63.160000000000004
CCN(CC)N(c1ccc(Cl)cc1)S(=O)(=O)C(C)C,304.101226592,3.1414000000000017,40.620000000000005
CCN(CC)c1cc(N)c(C2=NCCSC2=O)cc1Cl,311.08591087599996,2.8309000000000006,58.69
CCN(CC)c1ccc(C)c2nc(NC(C)=O)c(C#N)cc12,296.16371126,3.219500000000001,69.02000000000001
CCN(CC)c1ccccc1/C=C(\C#N)C(=O)NC1CCC1,297.184112356,3.108480000000001,56.13
CCN1C(=O)Nc2c(Cl)cc(Cl)cc2C(=O)N1CC,301.03848201600005,3.2379000000000016,52.650000000000006
CCN1C(=O)c2ccccc2N(C)C1(O)c1ccccc1F,300.127406004,2.540400000000001,43.78
CCN1C(=S)N(c2cccc(C)c2)[C@@H](C)N1C(=O)OC,293.119797848,2.751220000000001,36.019999999999996
CCN1CCCC[C@H]1C[C@H](O)C[C@H]1CC(C)(C)OC1=S,299.191900168,3.144400000000002,32.7
CCOC(=O)/C(C#N)=C/c1cnc(-c2ccccc2)nc1Cl,313.06180430399996,3.2670800000000018,75.87
CCOC(=O)C(=O)c1c(O)c2cc(C)cc(C)c2oc1=S,306.05619454800006,3.2305300000000026,76.74000000000001
CCOC(=O)C1=C(CCl)OCCNc2c(C)cccc21,295.097521116,2.950120000000001,47.56
CCOC(=O)C1C(C)=NC2=C(C(=O)CCC2)[C@H]1c1ccco1,301.131408088,3.0241000000000016,68.87
CCOC(=O)CN/N=C(\c1ccccc1)c1ccc(O)cc1,298.131742436,2.2973,70.92
CCOC(=O)Cc1ccc(Nc2nc3ccccc3o2)cc1O,312.111006992,3.3826000000000023,84.59
CCOC(=O)Cc1sc2nc(-c3ccc(C)o3)cn2c1N,305.08341234000005,2.6520200000000003,82.75999999999999
CCOC(=O)N(c1ccon1)c1cn(-c2ccccc2)nc1C,312.12224037199996,3.463320000000002,73.39
CCOC(=O)N/N=C(/C)c1cccc(NC(=O)C(C)C)c1,291.158291532,2.7512000000000008,79.78999999999999
CCOC(=O)N/N=C1\CCSc2nc3ccccc3cc21,301.08849772,3.1808000000000014,63.58
CCOC(=O)N1CCC(C(=O)OCc2ccccc2)CC1,291.147058152,2.598300000000001,55.84
CCOC(=O)N1CC[C@](C)(c2ccccc2)[C@H](C(C)C)C1=O,303.18344366,3.6053000000000024,46.61
CCOC(=O)NC(=S)Nc1ccc(N2CCCCC2)cc1,307.135447912,3.1198000000000015,53.6
CCOC(=O)Nc1c(C#N)sc(C(C)=O)c1-n1cccc1,303.06776227600005,3.1814800000000014,84.12
CCOC(=O)[C@@H](/C=C/c1ccc2ccccc2c1)C(=O)OC,298.120509056,3.205300000000001,52.60000000000001
CCOC(=O)[C@@H](C#N)[C@H]1C(=O)c2c(ccc3ccccc23)[C@H]1C,307.120843404,3.458680000000002,67.16
CCOC(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1cc(C)cc(C)n1,304.178692628,3.0064400000000013,68.29
CCOC(=O)[C@@H]1CCc2cc(C3CCCCO3)ccc2N1C,303.18344366,3.242300000000002,38.77
CCOC(=O)[C@H](O)[C@@H]1Sc2ccccc2-c2ccccc21,300.082015372,3.424400000000001,46.53
CCOC(=O)[C@H]1CC(=O)N(c2cc(C)c(CC)c(C)c2)C1=O,303.147058152,2.30844,63.68000000000001
CCOC(=O)[C@H]1CCCc2c1[nH]c1ccc(NC(C)=O)cc21,300.1473925,3.109300000000001,71.19
CCOC(=O)c1[nH]c(C(=O)OC(C)C)cc1-c1ccccn1,302.126657056,2.818600000000001,81.28
CCOC(=O)c1c(NC(=O)c2cccc(O)c2)oc(C)c1C,303.11067264400003,3.0310400000000017,88.77
CCOC(=O)c1c(OCC)c(C#N)n(-c2ccccc2)c1C,298.131742436,3.232800000000002,64.25
CCOC(=O)c1cc(C#N)c(NC(=O)c2ccccc2)s1,300.056863244,3.0487800000000016,79.19
CCOC(=O)c1cc2ccc(C(=O)c3ccccc3)cc2[nH]1,293.10519334,3.5756000000000023,59.160000000000004
CCOC(=O)c1ccc(-n2cc3oc(NC(C)C)c-3cn2)cc1,313.142641468,3.5671000000000017,69.29
CCOC(=O)c1ccc(NC2=N[C@H](c3ccncc3)C2)cc1,295.132076784,3.213700000000002,63.58
CCOC(=O)c1ccc2nc(C(F)(F)F)cc(CO)c2c1,299.076927904,2.922600000000001,59.42
CCOC(=O)c1ccc2ncnc(S[C@@H](C)COC)c2c1,306.103813436,2.9335000000000013,61.31
CCOC(=O)c1ccccc1[C@@]1(O)C(=O)c2ccc(C)cc21,296.104858992,2.6039200000000013,63.6
CCOC(=O)c1n[nH]c(=S)n1C(c1ccccc1)C(C)C,305.119797848,3.362790000000002,59.91
CCOC(=O)c1nc(C(C)C)sc1C(=O)N(C)C(C)C,298.135113564,2.9236000000000013,59.5
CCOC(=O)c1sc(C)cc1/N=C(\O)c1ccncc1,290.072513308,3.264520000000001,71.78
CCOC(=O)c1sc2ncccc2c1NC(=O)C1CCC1,304.088163372,3.2116000000000016,68.28999999999999
CCOC(=S)Nc1ccc(-n2nc(C)cc2CO)cc1C,305.119797848,2.714740000000001,59.31
CCO[C@H]1CC(c2ccccc2)=NN1C(=O)c1ccccn1,295.13207678400005,2.694400000000001,54.79
CCO[C@]1(c2ccccc2)CC(C)(C)N(O)C(C)(C)C1=O,291.18344366,3.1396000000000015,49.77
CCOc1c(CSc2ncccc2C)noc1C(C)=O,292.088163372,3.271620000000002,65.22
CCOc1c(C[NH2+]Cc2ccc(Cl)cc2)cccc1OC,306.12553301209,3.0109000000000012,35.07
CCOc1cc(/C=C/[N+](=O)[O-])cc(OC(C)C)c1OC(C)=O,309.121237328,3.0452000000000012,87.9
CCOc1cc(/C=C2/N=C(C)OC2=O)c(OCC)cc1C,289.131408088,3.108520000000002,57.120000000000005
CCOc1cc(C(=O)N/N=C/c2cccs2)ccc1OC,304.088163372,2.9193000000000016,59.92
CCOc1cc(C=C2C(=O)OC(C)(C)OC2=O)ccc1C,290.11542367600003,2.613220000000001,61.830000000000005
CCOc1cc(C=O)c(-c2ccc(C)cc2)nc1N1CCO1,298.13174243599997,3.019820000000001,51.66
CCOc1cc(C=O)cc(I)c1Cl,309.925755176,3.155800000000002,26.3
CCOc1cc(Cl)c(C2=NC(=O)c3cccnc32)cc1O,302.045819892,2.830500000000001,71.78
CCOc1cc(Cl)cc([C@H]2CC(=O)NC(C)(C)C2=O)c1,295.097521116,2.6899000000000006,55.4
CCOc1cc(NC(=O)c2cccs2)ccc1C(=O)OC,305.07217896000003,3.1857000000000015,64.63
CCOc1cc([C@@H](C[N+](=O)[O-])c2c(C)noc2C)ccc1O,306.121571676,2.804340000000001,98.63000000000001
CCOc1ccc(/C=C(\C#N)C(=O)NCc2ccccc2)o1,296.11609237199997,2.9016800000000016,75.25999999999999
CCOc1ccc(/C=N/NC(=O)c2ccccc2F)cc1F,304.102334128,3.1274000000000015,50.69
CCOc1ccc(/C=N\n2ccc(C(C)=O)c2)c(OC)c1,286.131742436,2.9802000000000017,52.82000000000001
CCOc1ccc(C(=O)/N=c2\sccn2C)c2ccccc12,312.093248752,3.3796000000000026,43.589999999999996
CCOc1ccc(C(=O)Nc2c(C)cccc2O)cc1OC,301.131408088,3.3602200000000018,67.79
CCOc1ccc(CCC(=O)n2cnc3ccccc32)cc1,294.136827816,3.708000000000003,44.120000000000005
CCOc1ccc(C[NH2+]C2CCCC2)c(Br)c1,298.08010281209,2.8538000000000006,25.84
CCOc1ccc(NCC(=O)N2CCC(C)CC2)cc1OC,306.19434269199996,2.7643000000000013,50.8
CCOc1ccc(OC)c(NC(=O)Nc2cccc(O)c2)n1,303.12190602400005,2.8385,92.71000000000001
CCOc1ccc(S(=O)(=O)NC2CCC(C)CC2)cc1,297.139864596,2.9423000000000012,55.400000000000006
CCOc1ccc([C@H](C#N)[C@@H](CC(=O)[O-])c2ccccc2)cc1,308.12921701591,2.6162800000000006,73.14999999999999
CCOc1ccc2c(c1)c(=O)oc1cc(OCC)c(O)cc12,300.099773612,3.449200000000002,68.9
CCOc1cccc(/C=N\n2c(-c3ccccc3)n[nH]c2=O)c1,308.127325752,2.5192999999999994,72.27
CCOc1cccc(=O)c2c(C)c(NC(=O)OC)sc12,293.07217896000003,3.1469200000000015,64.63
